name,dm_stat,p,a_better,bh_threshold,significant,model,vs,horizon
E_South_Interior_Africa,0.5877221113928078,0.5590002073618695,False,0.08358208955223881,False,lstmres_corr_top1_ens,li_lstm_full,2
R_Volga_River,0.5799856325976611,0.5641707090627899,False,0.08507462686567165,False,lstmres_corr_top1_ens,li_lstm_full,2
E_Australia_Northwest_Plateau,0.564912436552552,0.5743119000575322,False,0.08656716417910448,False,lstmres_corr_top1_ens,li_lstm_full,2
E_Rub_al_Khali_Desert,0.5115088035113854,0.6109367757798432,False,0.08805970149253732,False,lstmres_corr_top1_ens,li_lstm_full,2
C_North_West_Africa_Coast,-0.32566147592955536,0.7458524981525592,True,0.08955223880597016,False,lstmres_corr_top1_ens,li_lstm_full,2
C_Northwest_Hudson_Bay_Coast,-0.22411383751942082,0.8234563259080964,True,0.09104477611940298,False,lstmres_corr_top1_ens,li_lstm_full,2
R_Nile_River,0.1894878093925994,0.8503720787796618,False,0.09253731343283583,False,lstmres_corr_top1_ens,li_lstm_full,2
E_Lower_Lake_Chad,0.15595269140617876,0.8766118472477703,False,0.09402985074626867,False,lstmres_corr_top1_ens,li_lstm_full,2
C_East_Barents_Sea_Coast,0.07015736263513188,0.9443097500437304,False,0.0955223880597015,False,lstmres_corr_top1_ens,li_lstm_full,2
R_Yangtze_River,0.059066007354614536,0.9531025753201853,False,0.09701492537313433,False,lstmres_corr_top1_ens,li_lstm_full,2
R_Yenisey_River,0.054624772516765056,0.9566251304907374,False,0.09850746268656717,False,lstmres_corr_top1_ens,li_lstm_full,2
R_Orinoco_River,-0.04495082276092023,0.9643009148578687,True,0.1,False,lstmres_corr_top1_ens,li_lstm_full,2
E_Salinas_Grande_Mar_Chiquita,-10.955288806976878,9.472472992986601e-16,True,0.0014925373134328358,True,lstmres_corr_top1_ens,li_lstm_full,3
R_Saint_Lawrence_River,-6.176228496448844,6.968288012867929e-08,True,0.0029850746268656717,True,lstmres_corr_top1_ens,li_lstm_full,3
C_East_Caspian_Sea_Coast,-4.8039459881226065,1.1371216584076132e-05,True,0.004477611940298508,True,lstmres_corr_top1_ens,li_lstm_full,3
R_Orange_River,-4.557755941078646,2.7158881849449522e-05,True,0.005970149253731343,True,lstmres_corr_top1_ens,li_lstm_full,3
C_Deccan_Plateau_East_Indian_Subcontinent_Coast,-3.8558266243354886,0.00029152637591594845,True,0.007462686567164179,True,lstmres_corr_top1_ens,li_lstm_full,3
R_Tigris_Euphrates_River,-3.6548720717572736,0.0005553052915744896,True,0.008955223880597015,True,lstmres_corr_top1_ens,li_lstm_full,3
E_Syr_Darya,-3.6108396044175937,0.0006380101873832486,True,0.010447761194029851,True,lstmres_corr_top1_ens,li_lstm_full,3
C_North_Siberia_Coast,3.5511317585397704,0.0007690911710632808,False,0.011940298507462687,True,lstmres_corr_top1_ens,li_lstm_full,3
R_Parana_River,-3.5375448276961095,0.0008023143559492851,True,0.013432835820895522,True,lstmres_corr_top1_ens,li_lstm_full,3
C_East_Central_Africa_Coast,3.403164742536166,0.0012132841401116372,False,0.014925373134328358,True,lstmres_corr_top1_ens,li_lstm_full,3
C_West_Continental_Europe,3.34479031744177,0.0014481334895794923,False,0.016417910447761194,True,lstmres_corr_top1_ens,li_lstm_full,3
R_Indus_River,3.2140427726516916,0.002139159518142023,False,0.01791044776119403,True,lstmres_corr_top1_ens,li_lstm_full,3
E_Libyian_Desert,3.1308784550832693,0.0027291430708757977,False,0.019402985074626868,True,lstmres_corr_top1_ens,li_lstm_full,3
C_West_Australia_Coast,-3.124318841688567,0.0027816512913683986,True,0.020895522388059702,True,lstmres_corr_top1_ens,li_lstm_full,3
E_Egyptian_Western_Desert,2.9600239862157194,0.0044494372083286795,False,0.02238805970149254,True,lstmres_corr_top1_ens,li_lstm_full,3
R_Ob_River,-2.797766497632165,0.0069721331202358084,True,0.023880597014925373,True,lstmres_corr_top1_ens,li_lstm_full,3
R_Amazon_River,2.672187768688669,0.009767361430869564,False,0.02537313432835821,True,lstmres_corr_top1_ens,li_lstm_full,3
C_North_Vietnam_South_China_Coast,-2.669060154579129,0.009848537339371263,True,0.026865671641791045,True,lstmres_corr_top1_ens,li_lstm_full,3
E_Central_Iran,-2.549360577581854,0.013458656245632722,True,0.028358208955223882,True,lstmres_corr_top1_ens,li_lstm_full,3
R_Dnieper_River,-2.532926643098773,0.014038631080253768,True,0.029850746268656716,True,lstmres_corr_top1_ens,li_lstm_full,3
C_Iberian_Atlantic_Coast,2.5051519461027696,0.015070464241855132,False,0.03134328358208956,True,lstmres_corr_top1_ens,li_lstm_full,3
E_Tarim_He_Lop_Nur,2.3851053128945945,0.020362680664403526,False,0.03283582089552239,True,lstmres_corr_top1_ens,li_lstm_full,3
C_Kamchatka_Peninsula,2.3536345248740624,0.022000956592855423,False,0.034328358208955224,True,lstmres_corr_top1_ens,li_lstm_full,3
R_Yellow_River_Huang_He,2.163070282493899,0.03467005802815345,False,0.03582089552238806,True,lstmres_corr_top1_ens,li_lstm_full,3
C_Thar_Desert_Sabarmati_River_Gulf_of_Cambay_Luni_Delta,-2.1453675822938836,0.03612213919451111,True,0.0373134328358209,True,lstmres_corr_top1_ens,li_lstm_full,3
R_Shebelli_Juba_Rivers,2.1444097416627637,0.03620220230549085,False,0.038805970149253737,True,lstmres_corr_top1_ens,li_lstm_full,3
C_Irrawaddy_Sittang_Salween_Basin,2.1420865148164223,0.03639703906723024,False,0.04029850746268657,True,lstmres_corr_top1_ens,li_lstm_full,3
R_Yukon_River,-2.115519024329209,0.038691116476455345,True,0.041791044776119404,True,lstmres_corr_top1_ens,li_lstm_full,3
R_Rio_Grande_Rio_Bravo,2.1147681224373938,0.038757748327569404,False,0.04328358208955224,True,lstmres_corr_top1_ens,li_lstm_full,3
