subset,model,vs,horizon,n_rows,n_months,skill,ci_lo,ci_hi,dm_stat,dm_p
joint_full_cells,kalman_ar1,li_lstm_full,4,3953,59,-0.1910885485362206,-0.2962100655845003,-0.08997350218560814,3.298530782746183,0.0016641222494607776
joint_full_cells,kalman_ar1,li_lstm_full,5,3953,59,-0.3212172696860427,-0.41920537471819763,-0.22398360357999594,5.41051151101029,1.2474236593687199e-06
joint_full_cells,kalman_ar1,li_lstm_full,6,3953,59,-0.418743237572764,-0.5044290654957388,-0.3240782483247206,6.583601155739236,1.4617359726043987e-08
joint_full_cells,lstmres_corr_top1_ens,li_lstm_nonseas,1,3953,59,0.5821626844777469,0.5226222353440181,0.6332792721121843,-10.225723103730493,1.3484672320388491e-14
joint_full_cells,lstmres_corr_top1_ens,li_lstm_nonseas,2,3953,59,0.2652811565983375,0.1693142826576809,0.3501386252374632,-5.360578536802801,1.5007917005616373e-06
joint_full_cells,lstmres_corr_top1_ens,li_lstm_nonseas,3,3953,59,0.10899745695124219,0.007584551981951394,0.20091177591917325,-2.1018419928690952,0.039920537577889686
joint_full_cells,lstmres_corr_top1_ens,li_lstm_nonseas,4,3953,59,-0.015969427108259104,-0.11440960420164176,0.06665798458815454,0.33024628109379195,0.7424038168205721
joint_full_cells,lstmres_corr_top1_ens,li_lstm_nonseas,5,3953,59,-0.14838699800246347,-0.2506500033295053,-0.0819813197126225,3.134328248704636,0.0027019023974787035
joint_full_cells,lstmres_corr_top1_ens,li_lstm_nonseas,6,3953,59,-0.27538195365793006,-0.4108370863802871,-0.21470939122436275,4.828671375585505,1.0409456909465383e-05
joint_full_cells,lstmres_corr_top1_ens,damped_persistence_rho,1,3953,59,0.12050334316737055,0.06324171321549148,0.16798470918000574,-4.58324847438219,2.483788096711127e-05
joint_full_cells,lstmres_corr_top1_ens,damped_persistence_rho,2,3953,59,0.11226515682039606,0.07928501445108993,0.14614336478485554,-5.707299819428957,4.118687048888368e-07
joint_full_cells,lstmres_corr_top1_ens,damped_persistence_rho,3,3953,59,0.14559922584800744,0.10971555661102239,0.18840001682310079,-7.067989637870061,2.2533992825980033e-09
joint_full_cells,lstmres_corr_top1_ens,damped_persistence_rho,4,3953,59,0.181297800938662,0.15041590992734694,0.22251308253699648,-8.518379966737003,8.335736612672602e-12
joint_full_cells,lstmres_corr_top1_ens,damped_persistence_rho,5,3953,59,0.15988288549795138,0.1368760904600073,0.19110797540911623,-8.765763769269288,3.2356530461547887e-12
joint_full_cells,lstmres_corr_top1_ens,damped_persistence_rho,6,3953,59,0.1439470524567662,0.12641674119955412,0.16920160026286213,-12.963291757242963,8.870038488044983e-19
joint_full_cells,li_lstm_full,damped_persistence_rho,1,3953,59,-0.7609347744132171,-0.998391029726682,-0.5902035509271106,9.641773112395484,1.1784917453962547e-13
joint_full_cells,li_lstm_full,damped_persistence_rho,2,3953,59,-0.04237640327744874,-0.17425471570119083,0.07039265841135635,0.6900045027306927,0.4929431578337195
joint_full_cells,li_lstm_full,damped_persistence_rho,3,3953,59,0.1596780363078919,0.07938962307329286,0.24201835419634865,-2.9414298210238283,0.004687994723994917
joint_full_cells,li_lstm_full,damped_persistence_rho,4,3953,59,0.2816907164846648,0.22145314945763359,0.341185515856902,-5.818035459294163,2.7142505002746894e-07
joint_full_cells,li_lstm_full,damped_persistence_rho,5,3953,59,0.3466763032987523,0.2962746909381896,0.39904179719286065,-7.241940395417975,1.1494569573690778e-09
joint_full_cells,li_lstm_full,damped_persistence_rho,6,3953,59,0.3951243867933685,0.35724694333382473,0.43684078886070155,-8.50003165498471,8.943234752285254e-12
