source,challenger,reference,stratum,horizon,n_basins,n_rows,skill_pct,ci_lo_pct,ci_hi_pct,dm_stat,dm_p
phase8,lstmres_corr_top1_ens,lstm_own_era5_ens,cont_tercile_high,3,78,6396,1.5993909944799656,1.0590966822005938,2.203567996984952,-5.116995534883336,2.0460516580045434e-06
phase8,lstmres_corr_top1_ens,lstm_own_era5_ens,cont_tercile_high,4,78,6318,1.6640772072769483,1.261583329139016,2.2573437704529065,-6.139305244487203,3.016764585192669e-08
phase8,lstmres_corr_top1_ens,lstm_own_era5_ens,cont_tercile_high,5,78,6240,2.252025410277614,1.780675138672504,2.821226781558775,-6.509914948597035,6.358586393169453e-09
phase8,lstmres_corr_top1_ens,lstm_own_era5_ens,cont_tercile_high,6,78,6162,2.5480515182643937,2.0318333393047046,3.1065854374145094,-7.293766198479009,2.1641006817069127e-10
phase8,lstmres_corr_top1_ens,lstm_own_era5_ens,resolved_x_cont_high,1,59,4956,0.8332549672687595,0.3561405642862714,1.2835753674625048,-3.8388860563399296,0.00024045695159805963
phase8,lstmres_corr_top1_ens,lstm_own_era5_ens,resolved_x_cont_high,2,59,4897,2.2489777609381645,1.3716374619744625,3.328449867326021,-4.5500583625191515,1.8382575831041478e-05
phase8,lstmres_corr_top1_ens,lstm_own_era5_ens,resolved_x_cont_high,3,59,4838,1.8048409834140688,1.1806168122118488,2.5393984255177484,-4.7450177402915354,8.839759360947228e-06
phase8,lstmres_corr_top1_ens,lstm_own_era5_ens,resolved_x_cont_high,4,59,4779,1.8730429710253405,1.4003797404579232,2.542550312110264,-6.717733453217593,2.4602535835710887e-09
phase8,lstmres_corr_top1_ens,lstm_own_era5_ens,resolved_x_cont_high,5,59,4720,2.5446721629931224,2.020655934550364,3.1946601572093414,-7.247539496389476,2.503476471031712e-10
phase8,lstmres_corr_top1_ens,lstm_own_era5_ens,resolved_x_cont_high,6,59,4661,2.898569982516963,2.2876071222140992,3.5463311241576525,-8.270492981291934,2.8133104915869315e-12
phase8,lstmres_corr_top1_ens,lstm_own_era5_ens,resolved_x_cont_lowmid,1,137,11508,0.8413233344387039,0.4037584947714857,1.2443598560195996,-4.393640921906303,3.27072709118606e-05
phase8,lstmres_corr_top1_ens,lstm_own_era5_ens,resolved_x_cont_lowmid,2,137,11371,1.8521043495300926,0.7083440868275948,2.809235530889324,-3.513251738176139,0.0007231696874060071
phase8,lstmres_corr_top1_ens,lstm_own_era5_ens,resolved_x_cont_lowmid,3,137,11234,1.612005356676005,0.7225033827242897,2.347466963314565,-3.77169507804358,0.00030714926302280205
phase8,lstmres_corr_top1_ens,lstm_own_era5_ens,resolved_x_cont_lowmid,4,137,11097,1.9744053432929065,1.4753072121237971,2.524372159592975,-5.9882387101714185,5.7410586623528703e-08
phase8,lstmres_corr_top1_ens,lstm_own_era5_ens,resolved_x_cont_lowmid,5,137,10960,2.565055785650372,2.0235886686477103,3.237790978026331,-5.93378232240458,7.463684218779503e-08
phase8,lstmres_corr_top1_ens,lstm_own_era5_ens,resolved_x_cont_lowmid,6,137,10823,2.854503766623906,2.4303003195047155,3.4056714996227164,-6.9353287691594785,1.045554844325883e-09
phase8,lstmres_corr_top1_ens,lstm_own_era5_ens,sub_x_cont_high,1,19,1596,0.22781614009477202,-0.19049936853475613,0.6583773921137028,-1.0962458273178572,0.27614179601147004
phase8,lstmres_corr_top1_ens,lstm_own_era5_ens,sub_x_cont_high,2,19,1577,1.0580163680234067,0.28690794981556883,1.8943904863267438,-2.81773047376108,0.006059046027454986
phase8,lstmres_corr_top1_ens,lstm_own_era5_ens,sub_x_cont_high,3,19,1558,0.8944750854811168,0.1771483666257262,1.6205210855023515,-2.239867241562513,0.027839804980373972
phase8,lstmres_corr_top1_ens,lstm_own_era5_ens,sub_x_cont_high,4,19,1539,0.909817282119274,0.20038273732671416,1.7281496736936384,-1.9631356586911717,0.0531056212083526
phase8,lstmres_corr_top1_ens,lstm_own_era5_ens,sub_x_cont_high,5,19,1520,1.1536943994434945,0.3672475106581666,2.1378273767531635,-2.1319871922018336,0.03611503410522355
phase8,lstmres_corr_top1_ens,lstm_own_era5_ens,sub_x_cont_high,6,19,1501,1.1664986013609768,0.38187577253306987,2.1614579612806066,-2.052726793748615,0.04345262377149443
phase8,lstmres_corr_top1_ens,lstm_own_era5_ens,sub_x_cont_lowmid,1,13,1092,0.47122891267857847,-0.08245864867858943,0.9906818441923704,-1.5483642844789849,0.12533934126503246
phase8,lstmres_corr_top1_ens,lstm_own_era5_ens,sub_x_cont_lowmid,2,13,1079,0.17796677412577067,-0.5240542697343942,0.7425836952751216,-0.5237215128533894,0.6018848744869144
phase8,lstmres_corr_top1_ens,lstm_own_era5_ens,sub_x_cont_lowmid,3,13,1066,0.17789860670132107,-0.5294220020220058,0.8400011986720851,-0.4994581238253747,0.618810649367682
phase8,lstmres_corr_top1_ens,lstm_own_era5_ens,sub_x_cont_lowmid,4,13,1053,0.4703289737570504,-0.18962431800049362,1.3991001152456222,-1.0712078543952066,0.2872970688202395
phase8,lstmres_corr_top1_ens,lstm_own_era5_ens,sub_x_cont_lowmid,5,13,1040,1.1915410348632416,0.2799354155415909,2.121134384665962,-2.189844502057346,0.03148572827412694
phase8,lstmres_corr_top1_ens,lstm_own_era5_ens,sub_x_cont_lowmid,6,13,1027,1.3681701665227752,0.35826561075070296,2.34582109490279,-2.2050006320998987,0.030400046808198956
phase8,lstmres_corr_top1_s0,lstm_own_era5_s0,all,1,228,19152,0.624736259808989,0.29792812048979045,0.9506931117008828,-4.1144179613912515,9.099863465089882e-05
phase8,lstmres_corr_top1_s0,lstm_own_era5_s0,all,2,228,18924,1.7454757924493358,0.720838360777157,2.7556082974501543,-3.4286602711468586,0.0009514290900628578
phase8,lstmres_corr_top1_s0,lstm_own_era5_s0,all,3,228,18696,1.085819172171898,0.3645035729372459,1.7738507454571488,-2.833074442910086,0.00581620087623668
phase8,lstmres_corr_top1_s0,lstm_own_era5_s0,all,4,228,18468,1.5702252741326639,1.2014333153857515,2.049318634719439,-6.21824281554527,2.1510350946484863e-08
phase8,lstmres_corr_top1_s0,lstm_own_era5_s0,all,5,228,18240,2.5268567068131853,2.0282909995317726,3.1489045041235912,-6.538008644237711,5.6298102559908925e-09
phase8,lstmres_corr_top1_s0,lstm_own_era5_s0,all,6,228,18012,2.3253585478193672,1.9255726205082664,2.7831753234107013,-7.16670813573765,3.788396788088934e-10
phase8,lstmres_corr_top1_s0,lstm_own_era5_s0,area_resolved,1,196,16464,0.6618266880657586,0.29156264110780344,1.0109717089151382,-3.9367267890141693,0.00017105820133979241
phase8,lstmres_corr_top1_s0,lstm_own_era5_s0,area_resolved,2,196,16268,1.9222702385797152,0.7465321542741515,3.0708737429082658,-3.3039357535337115,0.001414780623072165
phase8,lstmres_corr_top1_s0,lstm_own_era5_s0,area_resolved,3,196,16072,1.187680513486078,0.37878736716625977,1.9616249173907003,-2.767908723063204,0.00698963074850291
phase8,lstmres_corr_top1_s0,lstm_own_era5_s0,area_resolved,4,196,15876,1.7079691147056209,1.3087007920524496,2.212070654952951,-6.437469100034029,8.35208150417262e-09
phase8,lstmres_corr_top1_s0,lstm_own_era5_s0,area_resolved,5,196,15680,2.695211991645685,2.1843839562415868,3.3051095374205293,-6.869492937740805,1.326080766945239e-09
phase8,lstmres_corr_top1_s0,lstm_own_era5_s0,area_resolved,6,196,15484,2.487763975570423,2.061991436856323,2.949016930234814,-7.5389436322053704,7.315307246165606e-11
phase8,lstmres_corr_top1_s0,lstm_own_era5_s0,area_sub_resolution,1,32,2688,0.45247471994366295,0.04812042322327126,0.9346423068643253,-2.007995131134759,0.047896419081677556
phase8,lstmres_corr_top1_s0,lstm_own_era5_s0,area_sub_resolution,2,32,2656,0.7134002392284455,0.1792329596713374,1.2848468971908693,-2.515055537973385,0.013854565964164229
phase8,lstmres_corr_top1_s0,lstm_own_era5_s0,area_sub_resolution,3,32,2624,0.42427744827462366,0.04703903001247123,0.8112377051458548,-1.885834193017595,0.06290190225427424
phase8,lstmres_corr_top1_s0,lstm_own_era5_s0,area_sub_resolution,4,32,2592,0.6071293717136772,0.09648676230815251,1.2423399783923876,-1.8844979403585074,0.06312962405529997
phase8,lstmres_corr_top1_s0,lstm_own_era5_s0,area_sub_resolution,5,32,2560,1.2611694866571432,0.5626766422276386,2.1449765853044944,-2.6540193179078293,0.009614114172357678
phase8,lstmres_corr_top1_s0,lstm_own_era5_s0,area_sub_resolution,6,32,2528,1.0486612336560786,0.4130096695928962,1.74742108844386,-2.4666389421190904,0.015831718438863822
phase8,lstmres_corr_top1_s0,lstm_own_era5_s0,cont_tercile_low,1,72,6048,0.3779074552309303,0.05298376230801566,0.6472103315923899,-2.4881410364226064,0.014841441861708415
phase8,lstmres_corr_top1_s0,lstm_own_era5_s0,cont_tercile_low,2,72,5976,1.0766302311221887,0.030938517059065085,2.053477825740272,-2.188247779292631,0.03149683963057126
phase8,lstmres_corr_top1_s0,lstm_own_era5_s0,cont_tercile_low,3,72,5904,0.7149415211852639,-0.0768499135947881,1.426790139963617,-1.8107930474650573,0.0738806101837007
phase8,lstmres_corr_top1_s0,lstm_own_era5_s0,cont_tercile_low,4,72,5832,1.1932468373851646,0.7113402629896454,1.74733761444997,-4.118258045909766,9.232557114261017e-05
phase8,lstmres_corr_top1_s0,lstm_own_era5_s0,cont_tercile_low,5,72,5760,2.1332673314999218,1.4519162683099371,2.93007744957496,-4.48702476765145,2.423766075377619e-05
phase8,lstmres_corr_top1_s0,lstm_own_era5_s0,cont_tercile_low,6,72,5688,1.8424459913432778,1.3748332126304057,2.3216442502174495,-5.657056715364173,2.4392894464684785e-07
phase8,lstmres_corr_top1_s0,lstm_own_era5_s0,cont_tercile_mid,1,78,6552,1.136243428334216,0.683001146715741,1.6420855846643128,-5.113155940220292,2.000481335882461e-06
phase8,lstmres_corr_top1_s0,lstm_own_era5_s0,cont_tercile_mid,2,78,6474,2.277359757884312,0.7939352410508934,3.6409074989022487,-3.239032086650575,0.0017327941091494377
phase8,lstmres_corr_top1_s0,lstm_own_era5_s0,cont_tercile_mid,3,78,6396,1.3641035102046617,0.32199701950410026,2.2922621673388153,-2.6009890972534193,0.011047115312547632
phase8,lstmres_corr_top1_s0,lstm_own_era5_s0,cont_tercile_mid,4,78,6318,2.0312623885260117,1.598963195764697,2.6034582903130916,-6.858224255430845,1.3268629899254305e-09
phase8,lstmres_corr_top1_s0,lstm_own_era5_s0,cont_tercile_mid,5,78,6240,2.9466312637179137,2.3965350879017944,3.6298122469289185,-6.883486958628727,1.2471157720154013e-09
phase8,lstmres_corr_top1_s0,lstm_own_era5_s0,cont_tercile_mid,6,78,6162,2.8092272708610033,2.413551410644189,3.3522362106739054,-7.307241063021937,2.039143421958069e-10
phase8,lstmres_corr_top1_s0,lstm_own_era5_s0,cont_tercile_high,1,78,6552,0.3969849776614187,-0.055348093942847454,0.8294622428411016,-1.9446608532890295,0.05520256693572384
phase8,lstmres_corr_top1_s0,lstm_own_era5_s0,cont_tercile_high,2,78,6474,1.8696710378000136,0.9941616756325853,2.866964117554974,-3.8949247432354572,0.00019949177668687523
phase8,lstmres_corr_top1_s0,lstm_own_era5_s0,cont_tercile_high,3,78,6396,1.1549736854276738,0.5748331413337887,1.8490199460371382,-3.221953293377345,0.0018345297787042093
phase8,lstmres_corr_top1_s0,lstm_own_era5_s0,cont_tercile_high,4,78,6318,1.4418154574706632,1.0296119385033002,2.0535933531802653,-5.182179484992958,1.6075077608569484e-06
phase8,lstmres_corr_top1_s0,lstm_own_era5_s0,cont_tercile_high,5,78,6240,2.44285896829457,1.9375889365628336,3.103629820846187,-6.593229314830097,4.430066972491138e-09
phase8,lstmres_corr_top1_s0,lstm_own_era5_s0,cont_tercile_high,6,78,6162,2.245513229079099,1.6762566465645952,2.8041161980503864,-6.107810576529631,3.7016435959676916e-08
phase8,lstmres_corr_top1_s0,lstm_own_era5_s0,resolved_x_cont_high,1,59,4956,0.4747327771178922,-0.03677359122942536,0.9490951924170132,-2.071662740944529,0.04140203790622089
phase8,lstmres_corr_top1_s0,lstm_own_era5_s0,resolved_x_cont_high,2,59,4897,2.0928456047263233,1.0229363535222908,3.3345338859685327,-3.5098765736219137,0.00073118670187158
phase8,lstmres_corr_top1_s0,lstm_own_era5_s0,resolved_x_cont_high,3,59,4838,1.227987037902234,0.5256491238043648,2.0800171490635373,-2.8620862195236385,0.005354430867196878
phase8,lstmres_corr_top1_s0,lstm_own_era5_s0,resolved_x_cont_high,4,59,4779,1.6121242798767033,1.094996941318915,2.311681107963767,-5.10922590377491,2.1521911398594272e-06
phase8,lstmres_corr_top1_s0,lstm_own_era5_s0,resolved_x_cont_high,5,59,4720,2.7627225222588425,2.194660632354823,3.4830240317531485,-7.213601948630081,2.909579784031674e-10
phase8,lstmres_corr_top1_s0,lstm_own_era5_s0,resolved_x_cont_high,6,59,4661,2.5914668678620023,1.9247158437238354,3.280859467722589,-6.693685238931214,2.996771547769467e-09
phase8,lstmres_corr_top1_s0,lstm_own_era5_s0,resolved_x_cont_lowmid,1,137,11508,0.7405644517664789,0.3760311780730155,1.0930134633517672,-4.311834229146006,4.431075404630458e-05
phase8,lstmres_corr_top1_s0,lstm_own_era5_s0,resolved_x_cont_lowmid,2,137,11371,1.8510917593192455,0.5205988282632632,3.035319603474905,-2.961914328787015,0.003998702361618716
phase8,lstmres_corr_top1_s0,lstm_own_era5_s0,resolved_x_cont_lowmid,3,137,11234,1.170573805631614,0.21274015610704883,1.9844371248743724,-2.480093237505244,0.015207626302321895
phase8,lstmres_corr_top1_s0,lstm_own_era5_s0,resolved_x_cont_lowmid,4,137,11097,1.7499431574514168,1.2883223176937801,2.2709172922900587,-6.049577613619461,4.423804827581452e-08
phase8,lstmres_corr_top1_s0,lstm_own_era5_s0,resolved_x_cont_lowmid,5,137,10960,2.665494464285101,2.0762486329004632,3.3957368749297916,-5.9442127469700345,7.142733304402913e-08
phase8,lstmres_corr_top1_s0,lstm_own_era5_s0,resolved_x_cont_lowmid,6,137,10823,2.441629760548336,2.0440375203222567,2.931124231892115,-6.869183412653529,1.3959464989725017e-09
phase8,lstmres_corr_top1_s0,lstm_own_era5_s0,sub_x_cont_high,1,19,1596,0.1986718757970518,-0.28334223715199114,0.7397270597409803,-0.792110577852493,0.43055432442747543
