name,dm_stat,p,a_better,bh_threshold,significant,comparison
E_Tarim_He_Lop_Nur,-0.34884096999701714,0.7280920838194079,True,0.08070175438596491,False,corr_top1_vs_own_ridge
C_South_East_Russia_Coast,0.3445034917259626,0.7313390409720305,False,0.08114035087719298,False,corr_top1_vs_own_ridge
C_Patagonia,-0.3336634574580437,0.739475029865146,True,0.08157894736842106,False,corr_top1_vs_own_ridge
R_Volta_River,0.32648613361420065,0.7448784195835046,False,0.08201754385964913,False,corr_top1_vs_own_ridge
C_New_Siberian_Islands,0.31944588267118235,0.7501910648909751,False,0.0824561403508772,False,corr_top1_vs_own_ridge
E_Plateau_of_Tibet,-0.30456866433410285,0.7614570443877053,True,0.08289473684210527,False,corr_top1_vs_own_ridge
C_North_Gulf_of_Oman_Coast,0.30343207399003896,0.7623198987639425,False,0.08333333333333334,False,corr_top1_vs_own_ridge
C_Aleutians_South_Alaska_Coast,0.2928689744266494,0.7703532425897289,False,0.08377192982456141,False,corr_top1_vs_own_ridge
C_South_Black_Sea_Coast,0.28417088967897974,0.7769871526458554,False,0.08421052631578947,False,corr_top1_vs_own_ridge
C_Southwest_Mediterranean_Coast,-0.2798263169145512,0.780306944119,True,0.08464912280701754,False,corr_top1_vs_own_ridge
C_New_Zealand_North_Island,0.2776447385119593,0.781975483712926,False,0.08508771929824561,False,corr_top1_vs_own_ridge
E_Salinas_Grande_Mar_Chiquita,-0.2762127355771606,0.7830712806333501,True,0.08552631578947369,False,corr_top1_vs_own_ridge
R_Congo_River,-0.27423596603303463,0.7845846634663171,True,0.08596491228070176,False,corr_top1_vs_own_ridge
C_East_Central_Africa_Coast,-0.25991351659680856,0.7955741408550417,True,0.08640350877192983,False,corr_top1_vs_own_ridge
R_Ob_River,-0.25408322687962537,0.8000596560513138,True,0.0868421052631579,False,corr_top1_vs_own_ridge
C_East_Caspian_Sea_Coast,0.23525132799761164,0.8145931236568984,False,0.08728070175438597,False,corr_top1_vs_own_ridge
C_Central_America_Gulf_of_Mexico_Caribbean_Coast,0.2274318057135525,0.8206472771597715,False,0.08771929824561403,False,corr_top1_vs_own_ridge
C_Sri_Lanka,-0.22351438707891108,0.8236844027773328,True,0.0881578947368421,False,corr_top1_vs_own_ridge
E_Egyptian_Western_Desert,0.21734444524738647,0.8284733207039822,False,0.08859649122807017,False,corr_top1_vs_own_ridge
R_Magdalena_River,-0.21380591954577619,0.8312227590067877,True,0.08903508771929824,False,corr_top1_vs_own_ridge
C_North_Siberia_Coast,0.2087903555880568,0.835123455774601,False,0.08947368421052632,False,corr_top1_vs_own_ridge
C_East_China_Coast,0.20566002280239887,0.8375600746924856,False,0.08991228070175439,False,corr_top1_vs_own_ridge
C_Sakhalin_Island,-0.2042489749582577,0.8386589402381573,True,0.09035087719298246,False,corr_top1_vs_own_ridge
C_South_Gulf_of_Aden_Coast,-0.1899344320416012,0.8498242587463786,True,0.09078947368421053,False,corr_top1_vs_own_ridge
C_Nigerian_Delta,-0.1501692809001467,0.8809953926702868,True,0.0912280701754386,False,corr_top1_vs_own_ridge
C_Gulf_of_Darien_Coast,0.14789839167252367,0.8827816634874699,False,0.09166666666666667,False,corr_top1_vs_own_ridge
C_Texas_Gulf_Coast,-0.1435221799047539,0.8862256754810514,True,0.09210526315789475,False,corr_top1_vs_own_ridge
E_Great_Victoria_Desert,-0.140848297492155,0.8883310618909206,True,0.09254385964912282,False,corr_top1_vs_own_ridge
C_Central_American_Pacific_Coast,0.1364585831306475,0.8917892091153398,False,0.09298245614035089,False,corr_top1_vs_own_ridge
C_South_East_Brazil_Coast,-0.1143330866201216,0.9092498799911563,True,0.09342105263157896,False,corr_top1_vs_own_ridge
C_Tasmania,0.09580637142947697,0.9239052989810937,False,0.09385964912280703,False,corr_top1_vs_own_ridge
C_Ziya_He_Interior_Coast,0.08356110805760503,0.9336065976383792,False,0.0942982456140351,False,corr_top1_vs_own_ridge
C_Greater_Dniester_Basin,-0.07189080196456081,0.9428617619148353,True,0.09473684210526316,False,corr_top1_vs_own_ridge
R_Senegal_River,0.06997764213791288,0.944379781661332,False,0.09517543859649123,False,corr_top1_vs_own_ridge
C_North_Argentina_South_Atlantic_Coast,0.05910621253068745,0.9530095878709668,False,0.0956140350877193,False,corr_top1_vs_own_ridge
E_Central_Iran,-0.058171433793623474,0.9537518975832389,True,0.09605263157894738,False,corr_top1_vs_own_ridge
E_Dayan_Khyargas_Uvs_Nuur_Basins,0.05790916175235996,0.9539601757159382,False,0.09649122807017545,False,corr_top1_vs_own_ridge
C_Denmark_Germany_Coast,0.05621589911675865,0.9553049230286651,False,0.09692982456140352,False,corr_top1_vs_own_ridge
C_East_Timor_Islands,-0.046259820831172103,0.9632142864271613,True,0.09736842105263159,False,corr_top1_vs_own_ridge
R_Amur_River,-0.03378636078222222,0.9731286319146178,True,0.09780701754385966,False,corr_top1_vs_own_ridge
C_West_Continental_Europe,0.020237557291826754,0.9839024394510649,False,0.09824561403508772,False,corr_top1_vs_own_ridge
E_Rub_al_Khali_Desert,-0.0170969071976852,0.9864003378539082,True,0.09868421052631579,False,corr_top1_vs_own_ridge
C_Borneo,-0.01703533036487559,0.9864493140800908,True,0.09912280701754386,False,corr_top1_vs_own_ridge
C_South_Gulf_of_Oman_West_Arabian_Sea_Coast,0.01668982345628558,0.9867241200871836,False,0.09956140350877193,False,corr_top1_vs_own_ridge
C_Canadian_South_Arctic_Ocean_Coast,-0.012724576552901126,0.9898780670711654,True,0.1,False,corr_top1_vs_own_ridge
E_Saharan_and_Algerian_Atlas,-4.727186771659683,9.195081772029426e-06,True,0.0004484304932735426,True,fusion_vs_kalman
R_Parana_River,3.6489895224267603,0.00045884784047624195,False,0.0008968609865470852,True,fusion_vs_kalman
C_Novaya_Zemlya,-3.385179569406288,0.0010885107609633368,True,0.0013452914798206279,True,fusion_vs_kalman
C_West_Italy_Coast,3.2699682343039242,0.0015670086011063112,False,0.0017937219730941704,True,fusion_vs_kalman
C_Beaufort_Sea_Coast,3.157349162469466,0.0022199230100102014,False,0.002242152466367713,True,fusion_vs_kalman
R_Niger_River,-3.022298794351901,0.003335605011721696,True,0.0026905829596412557,False,fusion_vs_kalman
