name,dm_stat,p,a_better,bh_threshold,significant
C_Papua_New_Guinea_Island,1.1995900728520494,0.233711764210166,False,0.05131578947368422,False
C_West_Africa_Coast,1.183880146103932,0.23983996721270529,False,0.05175438596491229,False
C_Buor_Khaya_Gulf_Coast,-1.1837937448229343,0.2398739870011111,True,0.05219298245614035,False
C_Sri_Lanka,-1.177192124967994,0.24248356945249072,True,0.05263157894736842,False
C_New_Brunswick_and_Nova_Scotia_Coast,-1.1700474759643946,0.2453306442183028,True,0.05307017543859649,False
R_Volta_River,1.1553972829819712,0.2512430891188433,False,0.05350877192982456,False
R_Ob_River,-1.1226491240433956,0.2648235687238094,True,0.05394736842105263,False
E_North_Plateau_of_Tibet,1.1185654956834685,0.26655248824268857,False,0.054385964912280704,False
E_Sahara,-1.1108640139453545,0.26983461092357197,True,0.054824561403508776,False
C_Peru_Pacific_Coast,-1.096909041779515,0.27585344577164506,True,0.05526315789473685,False
C_Shelikhov_Gulf_Sea_of_Okhotsk_Coast,-1.0966553920006055,0.2759637020976176,True,0.05570175438596491,False
R_Saint_Lawrence_River,-1.088986507520828,0.27931166366616866,True,0.056140350877192984,False
C_New_Siberian_Islands,1.0820026214387877,0.28238495113110357,False,0.056578947368421055,False
C_North_East_Siberian_Sea_Coast,1.0737347340527859,0.28605334369829827,False,0.05701754385964913,False
C_East_Mediterranean_Coast,-1.0724256625817623,0.2866371607686298,True,0.0574561403508772,False
E_Great_Victoria_Desert,-1.0708655325850724,0.2873340137360381,True,0.05789473684210527,False
C_Chao_Phraya_River_Gulf_of_Thailand_Coast,-1.0603166670548205,0.29207634142835265,True,0.05833333333333334,False
C_Gulf_of_Darien_Coast,1.0489133188312965,0.29726271882509336,False,0.05877192982456141,False
C_East_Azov_Sea_Northeast_Black_Sea_Coast,-1.028290771536739,0.30680044202560613,True,0.05921052631578947,False
R_Limpopo_River,-0.9942958039546886,0.3229687960773146,True,0.05964912280701754,False
R_Amazon_River,0.9813051059978461,0.32929409366908,False,0.060087719298245613,False
C_Vietnam_Coast,-0.9773372403134143,0.3312422724605912,True,0.060526315789473685,False
E_Tarim_He_Lop_Nur,-0.9710491800583158,0.33434515261688297,True,0.06096491228070176,False
C_Madagascar,0.9556602385449036,0.342019126577716,False,0.06140350877192983,False
C_Sulawesi,-0.9429928008426003,0.34842137676352536,True,0.0618421052631579,False
C_East_Caspian_Sea_Coast,0.9329669567556504,0.35354315819944115,False,0.06228070175438597,False
R_Tigris_Euphrates_River,-0.9301899110741763,0.3549703619635991,True,0.06271929824561404,False
E_La_Puna_Altiplano,0.9257662335356601,0.35725145269942477,False,0.06315789473684211,False
E_Libyian_Desert,0.9168234315592565,0.36189148453813247,False,0.06359649122807018,False
C_North_West_Africa_Coast,-0.8892655653205267,0.3764305075764133,True,0.06403508771929825,False
C_Uda_Basin,-0.8880336567639182,0.3770888988109318,True,0.06447368421052632,False
C_Capim_River_Delta,0.8848355357113691,0.378801500574111,False,0.0649122807017544,False
C_South_Black_Sea_Coast,-0.8751234502883503,0.3840321566264718,True,0.06535087719298247,False
C_Ellef_Ringnes_Bathurst_Devon_Islands,0.8693516263217603,0.3871619154186655,False,0.06578947368421054,False
C_South_Baltic_Coast,-0.8519401117877194,0.3966988318301151,True,0.0662280701754386,False
R_Colorado_River_Argentina,0.8398613723261827,0.403398843006273,False,0.06666666666666667,False
E_Rub_al_Khali_Desert,-0.8357407256195425,0.40570024006065714,True,0.06710526315789474,False
R_Magdalena_River,-0.8279187898512232,0.4100907296067811,True,0.06754385964912281,False
C_Cuba,-0.8100719482071571,0.42021530657451167,True,0.06798245614035088,False
R_Tocantins_River,-0.7955273336887567,0.42857605579092106,True,0.06842105263157895,False
C_Neva_River_Finland_Coast,-0.7859112114690802,0.43415744169544496,True,0.06885964912280702,False
E_East_Gobi_Desert,-0.7478530119953387,0.4566625370642747,True,0.0692982456140351,False
C_Oregon_Coast,-0.7469711502851435,0.4571918084485543,True,0.06973684210526315,False
C_Southwest_Mediterranean_Coast,-0.7461089823498487,0.4577095990697307,True,0.07017543859649122,False
R_Volga_River,-0.7417230405645046,0.46034883868473797,True,0.0706140350877193,False
C_Taiwan,-0.7361705791432078,0.4637024298522988,True,0.07105263157894737,False
C_East_Beaufort_Sea_Amundsen_Gulf_Coast,0.7238236380668732,0.4712092052829999,False,0.07149122807017544,False
C_East_Red_Sea_North_Gulf_of_Aden_Coast,0.7191878411133766,0.4740452369937578,False,0.07192982456140351,False
E_Turpan_Pendi,-0.6890246513922578,0.4927294178871532,True,0.07236842105263158,False
E_Farahrud_Helmand_Hamun_i_Mashkel,-0.6793630779860139,0.4987980670278164,True,0.07280701754385965,False
C_Tasmania,-0.6683066711815635,0.5057921758720743,True,0.07324561403508771,False
C_East_Brazil_South_Atlantic_Coast,0.6477852697420075,0.518911732489581,False,0.07368421052631578,False
C_Victoria_Island,-0.6447555980956902,0.520863688385189,True,0.07412280701754385,False
E_South_Interior_Africa,-0.6199638428862755,0.536979972924027,True,0.07456140350877193,False
C_New_Zealand_South_Island,0.6199182154394588,0.5370098674780911,False,0.07500000000000001,False
C_New_Zealand_North_Island,-0.6070820747032979,0.5454536391368805,True,0.07543859649122808,False
C_US_North_Atlantic_Coast,-0.6067249991643154,0.545689483367432,True,0.07587719298245615,False
C_South_Chile_South_Pacific_Coast,0.6066044713483376,0.5457691022083921,False,0.07631578947368423,False
E_Central_Mongolia,-0.5997858079852049,0.5502829378525157,True,0.0767543859649123,False
C_West_Nile_Delta,0.5917873939378446,0.5556014951372834,False,0.07719298245614035,False
R_Zambezi_River,-0.5857629632032719,0.5596242525530675,True,0.07763157894736843,False
R_Ganges_Bramaputra_Basin,0.5854492309508769,0.5598341378095522,False,0.0780701754385965,False
C_Crimea_West_Azov_Sea_Coast,0.5783658677057415,0.5645831880697204,False,0.07850877192982457,False
C_Norway_Coast,-0.5780016538577908,0.5648279082766743,True,0.07894736842105264,False
E_Upper_Lake_Chad,0.5760199048299302,0.5661603817670502,False,0.07938596491228071,False
R_Parnaiba_River,0.5678385809027111,0.5716774801871467,False,0.07982456140350878,False
R_Niger_River,0.5651318375188722,0.5735084941205759,False,0.08026315789473686,False
C_Carribean_Coast,-0.5650940108633721,0.5735341025269477,True,0.08070175438596491,False
C_Irrawaddy_Sittang_Salween_Basin,0.5567500606093977,0.5791963467113026,False,0.08114035087719298,False
C_Aleutians_South_Alaska_Coast,-0.5525374921927295,0.5820651312130322,True,0.08157894736842106,False
C_Bismark_Sea_Islands,-0.5405731911844354,0.5902495342581201,True,0.08201754385964913,False
C_Sumatra,-0.5370246349624666,0.5926873256812242,True,0.0824561403508772,False
E_Plateau_of_Tibet,0.5357416977200218,0.5935698348628233,False,0.08289473684210527,False
R_Don_River,0.5315508888324356,0.5964568751492298,False,0.08333333333333334,False
C_South_East_Russia_Coast,0.5237189892130091,0.6018696357814156,False,0.08377192982456141,False
E_Australia_Northwest_Plateau,-0.5233008594913275,0.6021592455956222,True,0.08421052631578947,False
E_Lake_Rukwa_Basin,0.5170011384355946,0.6065303473320578,False,0.08464912280701754,False
C_North_Chile_South_Pacific_Coast,-0.5134665926549629,0.6089891224230342,True,0.08508771929824561,False
C_South_Africa_South_Coast,-0.46381311538634656,0.6439957582537539,True,0.08552631578947369,False
C_Hispaniola,-0.4294754008283199,0.6686901316278686,True,0.08596491228070176,False
C_Sicily,-0.4265726381883295,0.6707950054932507,True,0.08640350877192983,False
C_West_Australia_Coast,-0.39900227306096664,0.6909162654388121,True,0.0868421052631579,False
C_Amazon_River_Delta,-0.39074681785347665,0.6969855470076121,True,0.08728070175438597,False
C_Olenyok_Delta,-0.36994154896384296,0.7123683293998307,True,0.08771929824561403,False
C_North_Caspian_Sea_Coast,0.3557021154428604,0.7229661072258043,False,0.0881578947368421,False
C_South_Gulf_of_Aden_Coast,0.3333773601122263,0.7396901675998319,False,0.08859649122807017,False
C_Texas_Gulf_Coast,-0.2833864896497706,0.7775862267125327,True,0.08903508771929824,False
R_Nile_River,-0.2765522382160612,0.7828114467907629,True,0.08947368421052632,False
C_North_East_Bay_of_Bengal_Coast,-0.2668563843316566,0.7902416383634295,True,0.08991228070175439,False
C_Bight_of_Benin_Coast,-0.23920805289631655,0.8115339514715205,True,0.09035087719298246,False
C_Great_Britain,-0.22375426421879055,0.8234983512374325,True,0.09078947368421053,False
C_Sakhalin_Island,-0.22084390528224354,0.8257563390321452,True,0.0912280701754386,False
C_Indian_Ocean_Africa_Coast,-0.21924765144492783,0.8269954095132622,True,0.09166666666666667,False
C_Beaufort_Sea_Coast,0.2188466505753531,0.8273067500863772,False,0.09210526315789475,False
C_East_Timor_Islands,-0.20893205634273954,0.8350131952851945,True,0.09254385964912282,False
C_East_Central_Africa_Coast,0.18563027369998658,0.8531876097233705,False,0.09298245614035089,False
C_South_Mediterranean_Coast,0.1492043150667376,0.8817543555073836,False,0.09342105263157896,False
C_Hainan,0.14729421155021644,0.8832570113630059,False,0.09385964912280703,False
R_Yellow_River_Huang_He,-0.14601933042312568,0.8842601836679539,True,0.0942982456140351,False
C_South_Africa_West_Coast,-0.12373013023017967,0.9018280984274256,True,0.09473684210526316,False
C_Prince_of_Wales_Island,0.12120645215367415,0.9038204684404579,False,0.09517543859649123,False
C_West_Caspian_Sea_Coast,0.11337635556901719,0.9100059696203231,False,0.0956140350877193,False
C_Columbia_Ecuador_Pacific_Coast,-0.11152566748154896,0.911468774487983,True,0.09605263157894738,False
C_Iceland,-0.1038407769746697,0.9175462114776386,True,0.09649122807017545,False
E_Dayan_Khyargas_Uvs_Nuur_Basins,-0.09210896451635033,0.926833419849436,True,0.09692982456140352,False
C_Severnaya_Zemlya,-0.08583723090523618,0.9318025372227484,True,0.09736842105263159,False
C_Hub_Porali_Basin,0.08402593943043575,0.9332381426561085,False,0.09780701754385966,False
R_Orinoco_River,0.06206065372925077,0.9506637360426397,False,0.09824561403508772,False
E_Jordan_Northwest_Saudi_Arabia,-0.060554738810405406,0.9518593924071983,True,0.09868421052631579,False
C_East_Nile_Delta,-0.05611106825609715,0.9553881814042902,True,0.09912280701754386,False
C_US_East_Gulf_of_Mexico_North_Atlantic_Coast,-0.0492709568326006,0.9608217376951889,True,0.09956140350877193,False
C_Chukchi_Peninsula,0.04052912864693856,0.9677686178450162,False,0.1,False
