model,horizon,name,n_months,rmse_cm,cc_anom,cc_full,nse_anom,nse_full
kalman_ar1,4,C_Svalbard,81,38.693343822230524,0.7724225543840907,0.9906300968778048,0.20591260577926251,0.9653021900334113
kalman_ar1,4,C_Sweden_Coast,81,2.8223905702861947,0.17833251523554774,0.7854552056866666,-0.12068495086141451,0.5788431973516012
kalman_ar1,4,C_Taiwan,81,0.98331921863476,0.04615167424032454,0.6705935024316129,0.0018719682120366121,0.4496070113581133
kalman_ar1,4,C_Tasmania,81,3.162969408845424,0.2664260569019638,0.7055422137884062,-0.00802128226081078,0.49572445263580656
kalman_ar1,4,C_Texas_Gulf_Coast,81,4.861926753782278,0.38463252284480975,0.6662707812097388,-0.09794962400467333,0.3653382216018519
kalman_ar1,4,C_Thar_Desert_Sabarmati_River_Gulf_of_Cambay_Luni_Delta,81,5.100900033689044,0.6809917019289539,0.8095992968366041,0.37271399961712137,0.576418551984599
kalman_ar1,4,C_US_East_Gulf_of_Mexico_North_Atlantic_Coast,81,4.118332256834066,0.7544855763795644,0.7175047331693329,0.5437820352623499,0.5036953544586373
kalman_ar1,4,C_US_North_Atlantic_Coast,81,2.5935022532665757,0.23253896783066152,0.8617890589620733,0.025733875107951,0.7417590572280768
kalman_ar1,4,C_Uda_Basin,81,2.6339990532416446,0.0070320579808887855,0.4811079166424875,-0.27509822902066094,-0.07556295539107083
kalman_ar1,4,C_Uruguay_South_Brazil_Coast,81,6.734382947683114,0.400514082701038,0.459579257564995,0.06951416317598669,0.1268336842271156
kalman_ar1,4,C_Victoria_Island,81,1.38677213827451,0.6647122663353299,0.8566287189190439,0.43060789563787794,0.7291569318698057
kalman_ar1,4,C_Vietnam_Coast,81,5.897006950276932,0.47738526416819327,0.9069804870498294,0.20998070246076406,0.8141941772624145
kalman_ar1,4,C_West_Africa_Coast,81,2.103204363031195,0.35087266851035626,0.9878818080291414,0.0853333519420667,0.9690946375018766
kalman_ar1,4,C_West_Australia_Coast,81,1.3189288741492038,0.4346634597399539,0.5552209469571331,-0.04154274234355926,0.08764584344829118
kalman_ar1,4,C_West_Barents_Sea_Coast,81,2.6785893536271836,0.38205019929021705,0.8780557060422174,0.03934228919300553,0.7351743810885993
kalman_ar1,4,C_West_Black_Sea_Coast,81,4.533510198470917,0.20660307432898561,0.8398050757669662,-0.24186248608486305,0.6290006533089698
kalman_ar1,4,C_West_Caspian_Sea_Coast,81,3.2486463923930438,0.6419813237464924,0.9637782735330108,0.2522753152568641,0.9076861807546774
kalman_ar1,4,C_West_Continental_Europe,81,3.737829233799219,0.7057464531743318,0.7793652702467692,0.3794120556730377,0.5951247608231021
kalman_ar1,4,C_West_Italy_Coast,81,2.741155865002211,0.26456908554275144,0.7937744311280797,-0.07872215761774726,0.5922999687632932
kalman_ar1,4,C_West_Mississippi_Delta,81,4.761101704098248,0.5037840275034257,0.7145212809033392,0.22052693817695657,0.5032092153561116
kalman_ar1,4,C_West_Nile_Delta,81,0.5919415069120856,-0.011521780614754127,0.566693876003243,-0.26648817747246256,0.2330612124951107
kalman_ar1,4,C_West_Red_Sea_Coast,81,1.3978225703580593,0.2648804938435241,0.8085053471480715,-0.012924309860971261,0.6186524345606637
kalman_ar1,4,C_Yamal_Peninsula,81,3.123968049061578,0.1621380154079845,0.8827293938460606,0.01055773787793346,0.7765871281675136
kalman_ar1,4,C_Yellow_Sea_Coast,81,7.9876254588003635,0.7499153472905009,0.7352745506181497,0.3514778281773687,0.3266537194237533
kalman_ar1,4,C_Yenisey_Gulf_Coast,81,3.9958837067399693,0.052639337334608335,0.8925280603493777,-0.04964403612862189,0.7918009866947902
kalman_ar1,4,C_Ziya_He_Interior_Coast,81,4.98858279626308,0.8828198747564151,0.8778524745226017,0.5656001524577392,0.5438873307162209
kalman_ar1,4,E_Altai_Mountains,81,0.627796738021016,0.3411746983987754,0.5887344297811523,-0.048844905385737825,0.21384493503542712
kalman_ar1,4,E_Amu_Darya,81,2.6168829981452495,0.3677381829945208,0.9266122164094485,-0.6441828064853621,0.7327555869408031
kalman_ar1,4,E_Australia_Northwest_Plateau,81,4.332690761409213,0.6850728235326126,0.8036364467046241,0.3171020616260948,0.5283607095268277
kalman_ar1,4,E_Badain_Jaran_Desert,81,0.7547260671140202,0.6403326284385977,0.7698793517296761,0.24139884344960993,0.48004894858853076
kalman_ar1,4,E_Central_Iran,81,1.3345214960775775,0.6901774621809602,0.924898630558517,0.4742084160105693,0.8539921702314238
kalman_ar1,4,E_Central_Mongolia,81,0.746199554114138,0.6395424594020584,0.5241808553640921,0.37040441368308585,0.18319144574715274
kalman_ar1,4,E_Dayan_Khyargas_Uvs_Nuur_Basins,81,0.8879917928349444,0.6023515556537186,0.6299231859541132,0.357666458155931,0.3655077751391512
kalman_ar1,4,E_East_Gobi_Desert,81,1.6943228890936621,0.7895087492188808,0.7812095464437937,0.36588274445176394,0.3501967482041246
kalman_ar1,4,E_Egyptian_Western_Desert,81,0.7781050332843784,0.00032173965939072337,0.3658417806333318,-0.8551611027885258,-0.49674821925318846
kalman_ar1,4,E_Farahrud_Helmand_Hamun_i_Mashkel,81,2.016446771002818,0.2341803997711151,0.7836554968150715,-0.25347296705754974,0.5501118308895454
kalman_ar1,4,E_Great_Basin_Great_Salt_Lake,81,3.2443792977642025,0.7349102110992811,0.8495924077467109,0.5361781635627954,0.7122114961025482
kalman_ar1,4,E_Great_Victoria_Desert,81,1.0819930231467085,0.5270583162969127,0.30654860862793026,0.21451530908401428,-0.14774148555608968
kalman_ar1,4,E_Jordan_Northwest_Saudi_Arabia,81,0.9583153416278593,0.5077748787693163,0.8827292405389957,0.11024977361546417,0.7502202372214122
kalman_ar1,4,E_Junggar_Pendi,81,1.3721599321117866,0.5513446955458866,0.8553596766229885,0.16085286627632533,0.6543845616597954
kalman_ar1,4,E_La_Puna_Altiplano,81,0.8664602688794938,0.5260585626832612,0.8597743255989327,0.2034750743214957,0.7375928688303124
kalman_ar1,4,E_Lake_Eyre_Basin,81,2.257057543819396,0.7524724695322837,0.6427650777823731,0.5399317695395189,0.3976903331730456
kalman_ar1,4,E_Lake_Rukwa_Basin,81,13.526398854051003,0.47836397130504205,0.858945945698353,-0.3617144387684439,0.5547604484922597
kalman_ar1,4,E_Lakes_Balkash_Alakol,81,3.0353045852493223,0.49112532772029255,0.8330370521087902,-0.11166560542952686,0.5634663095901271
