target_date,sum,count,model,fold,horizon
2019-07-01,181.04023184679312,234,lstmres_nbrin_corr_top1_s0_rand3,f1,1
2019-08-01,235.3671508183942,234,lstmres_nbrin_corr_top1_s0_rand3,f1,1
2019-09-01,153.45490331863562,234,lstmres_nbrin_corr_top1_s0_rand3,f1,1
2019-10-01,243.80333772025605,234,lstmres_nbrin_corr_top1_s0_rand3,f1,1
2019-11-01,261.52606542863845,234,lstmres_nbrin_corr_top1_s0_rand3,f1,1
2019-12-01,198.90124826927146,234,lstmres_nbrin_corr_top1_s0_rand3,f1,1
2020-01-01,234.32256022646283,234,lstmres_nbrin_corr_top1_s0_rand3,f1,1
2020-02-01,168.3982489564202,234,lstmres_nbrin_corr_top1_s0_rand3,f1,1
2020-03-01,237.8125587766546,234,lstmres_nbrin_corr_top1_s0_rand3,f1,1
2020-04-01,220.30915045036056,234,lstmres_nbrin_corr_top1_s0_rand3,f1,1
2020-05-01,188.57022969163071,234,lstmres_nbrin_corr_top1_s0_rand3,f1,1
2020-06-01,193.08303772067973,234,lstmres_nbrin_corr_top1_s0_rand3,f1,1
2020-07-01,254.20585784994864,234,lstmres_nbrin_corr_top1_s0_rand3,f1,1
2020-08-01,236.12710116526,234,lstmres_nbrin_corr_top1_s0_rand3,f1,1
2020-09-01,420.48499327831985,234,lstmres_nbrin_corr_top1_s0_rand3,f1,1
2020-10-01,278.55244836539396,234,lstmres_nbrin_corr_top1_s0_rand3,f1,1
2020-11-01,238.14648828101772,234,lstmres_nbrin_corr_top1_s0_rand3,f1,1
2019-07-01,177.86251838041943,234,lstmres_nbrin_corr_top1_s1_rand3,f1,1
2019-08-01,238.95480918567742,234,lstmres_nbrin_corr_top1_s1_rand3,f1,1
2019-09-01,158.41276509058113,234,lstmres_nbrin_corr_top1_s1_rand3,f1,1
2019-10-01,246.27964698000523,234,lstmres_nbrin_corr_top1_s1_rand3,f1,1
2019-11-01,256.50946819925394,234,lstmres_nbrin_corr_top1_s1_rand3,f1,1
2019-12-01,205.5834010880231,234,lstmres_nbrin_corr_top1_s1_rand3,f1,1
2020-01-01,230.9446149630132,234,lstmres_nbrin_corr_top1_s1_rand3,f1,1
2020-02-01,165.08171474044025,234,lstmres_nbrin_corr_top1_s1_rand3,f1,1
2020-03-01,239.10547196224408,234,lstmres_nbrin_corr_top1_s1_rand3,f1,1
2020-04-01,223.61504150894544,234,lstmres_nbrin_corr_top1_s1_rand3,f1,1
2020-05-01,189.77724027841822,234,lstmres_nbrin_corr_top1_s1_rand3,f1,1
2020-06-01,190.49808775686398,234,lstmres_nbrin_corr_top1_s1_rand3,f1,1
2020-07-01,254.37901900990954,234,lstmres_nbrin_corr_top1_s1_rand3,f1,1
2020-08-01,240.5378938608235,234,lstmres_nbrin_corr_top1_s1_rand3,f1,1
2020-09-01,414.45988762887833,234,lstmres_nbrin_corr_top1_s1_rand3,f1,1
2020-10-01,281.6603828070494,234,lstmres_nbrin_corr_top1_s1_rand3,f1,1
2020-11-01,232.07268186860975,234,lstmres_nbrin_corr_top1_s1_rand3,f1,1
2019-07-01,181.30483273020155,234,lstmres_corr_top1_s0_rand4,f1,1
2019-08-01,237.25930712373605,234,lstmres_corr_top1_s0_rand4,f1,1
2019-09-01,158.41300580802078,234,lstmres_corr_top1_s0_rand4,f1,1
2019-10-01,245.27618847718264,234,lstmres_corr_top1_s0_rand4,f1,1
2019-11-01,257.77315455173266,234,lstmres_corr_top1_s0_rand4,f1,1
2019-12-01,206.06627416248017,234,lstmres_corr_top1_s0_rand4,f1,1
2020-01-01,232.8720186779714,234,lstmres_corr_top1_s0_rand4,f1,1
2020-02-01,164.36913998043354,234,lstmres_corr_top1_s0_rand4,f1,1
2020-03-01,241.50552764267658,234,lstmres_corr_top1_s0_rand4,f1,1
2020-04-01,216.27412653759214,234,lstmres_corr_top1_s0_rand4,f1,1
2020-05-01,180.12642078786791,234,lstmres_corr_top1_s0_rand4,f1,1
2020-06-01,197.95759023953994,234,lstmres_corr_top1_s0_rand4,f1,1
2020-07-01,260.3685419505003,234,lstmres_corr_top1_s0_rand4,f1,1
2020-08-01,232.83460269764163,234,lstmres_corr_top1_s0_rand4,f1,1
2020-09-01,402.4769465070195,234,lstmres_corr_top1_s0_rand4,f1,1
2020-10-01,281.0631951449109,234,lstmres_corr_top1_s0_rand4,f1,1
2020-11-01,226.3138510243767,234,lstmres_corr_top1_s0_rand4,f1,1
2019-07-01,181.73750824848918,234,lstmres_corr_top1_s1_rand4,f1,1
2019-08-01,236.9292832906087,234,lstmres_corr_top1_s1_rand4,f1,1
2019-09-01,159.13095511517608,234,lstmres_corr_top1_s1_rand4,f1,1
2019-10-01,246.18528095787443,234,lstmres_corr_top1_s1_rand4,f1,1
2019-11-01,258.03453327191687,234,lstmres_corr_top1_s1_rand4,f1,1
2019-12-01,206.63274352854395,234,lstmres_corr_top1_s1_rand4,f1,1
2020-01-01,235.53465308117364,234,lstmres_corr_top1_s1_rand4,f1,1
2020-02-01,167.47689745992068,234,lstmres_corr_top1_s1_rand4,f1,1
2020-03-01,246.98115420065298,234,lstmres_corr_top1_s1_rand4,f1,1
2020-04-01,223.36202739517054,234,lstmres_corr_top1_s1_rand4,f1,1
2020-05-01,187.58862237533216,234,lstmres_corr_top1_s1_rand4,f1,1
2020-06-01,195.17537864625714,234,lstmres_corr_top1_s1_rand4,f1,1
2020-07-01,259.7864196690538,234,lstmres_corr_top1_s1_rand4,f1,1
2020-08-01,242.02036033258256,234,lstmres_corr_top1_s1_rand4,f1,1
2020-09-01,409.7725219443778,234,lstmres_corr_top1_s1_rand4,f1,1
2020-10-01,279.28621811763657,234,lstmres_corr_top1_s1_rand4,f1,1
2020-11-01,228.14398064201634,234,lstmres_corr_top1_s1_rand4,f1,1
2019-07-01,183.97558618525233,234,lstmres_nbrin_corr_top1_s0_rand4,f1,1
2019-08-01,234.52434910361225,234,lstmres_nbrin_corr_top1_s0_rand4,f1,1
2019-09-01,153.3872626409198,234,lstmres_nbrin_corr_top1_s0_rand4,f1,1
2019-10-01,242.5857401414902,234,lstmres_nbrin_corr_top1_s0_rand4,f1,1
2019-11-01,261.00969500803893,234,lstmres_nbrin_corr_top1_s0_rand4,f1,1
2019-12-01,198.25666330070158,234,lstmres_nbrin_corr_top1_s0_rand4,f1,1
2020-01-01,234.75420680255814,234,lstmres_nbrin_corr_top1_s0_rand4,f1,1
2020-02-01,166.5740097706309,234,lstmres_nbrin_corr_top1_s0_rand4,f1,1
2020-03-01,237.36328370518356,234,lstmres_nbrin_corr_top1_s0_rand4,f1,1
2020-04-01,218.31459478306866,234,lstmres_nbrin_corr_top1_s0_rand4,f1,1
2020-05-01,185.70351372709143,234,lstmres_nbrin_corr_top1_s0_rand4,f1,1
2020-06-01,196.24019933985645,234,lstmres_nbrin_corr_top1_s0_rand4,f1,1
2020-07-01,255.47891019426353,234,lstmres_nbrin_corr_top1_s0_rand4,f1,1
2020-08-01,236.22973034732402,234,lstmres_nbrin_corr_top1_s0_rand4,f1,1
2020-09-01,414.4589970488205,234,lstmres_nbrin_corr_top1_s0_rand4,f1,1
2020-10-01,275.4460222178078,234,lstmres_nbrin_corr_top1_s0_rand4,f1,1
2020-11-01,237.9844478192969,234,lstmres_nbrin_corr_top1_s0_rand4,f1,1
2019-07-01,179.88097299239502,234,lstmres_nbrin_corr_top1_s1_rand4,f1,1
2019-08-01,236.82318358830122,234,lstmres_nbrin_corr_top1_s1_rand4,f1,1
2019-09-01,156.09485667494047,234,lstmres_nbrin_corr_top1_s1_rand4,f1,1
2019-10-01,247.67580350888448,234,lstmres_nbrin_corr_top1_s1_rand4,f1,1
2019-11-01,255.26206325113495,234,lstmres_nbrin_corr_top1_s1_rand4,f1,1
