target_date,sum,count,model,fold,horizon
2020-02-01,168.38580599868368,234,gbm_corr_top1_era5_rand1,f1,1
2020-03-01,244.33298363940935,234,gbm_corr_top1_era5_rand1,f1,1
2020-04-01,221.37835967166146,234,gbm_corr_top1_era5_rand1,f1,1
2020-05-01,174.94172112928436,234,gbm_corr_top1_era5_rand1,f1,1
2020-06-01,201.42210169062926,234,gbm_corr_top1_era5_rand1,f1,1
2020-07-01,257.95114026236035,234,gbm_corr_top1_era5_rand1,f1,1
2020-08-01,246.377077555912,234,gbm_corr_top1_era5_rand1,f1,1
2020-09-01,429.59511843153,234,gbm_corr_top1_era5_rand1,f1,1
2020-10-01,285.5488530778249,234,gbm_corr_top1_era5_rand1,f1,1
2020-11-01,230.42961977187434,234,gbm_corr_top1_era5_rand1,f1,1
2019-07-01,176.55685189378698,234,mlp_corr_top1_era5_s0_rand1,f1,1
2019-08-01,242.31951997284753,234,mlp_corr_top1_era5_s0_rand1,f1,1
2019-09-01,166.38844427435902,234,mlp_corr_top1_era5_s0_rand1,f1,1
2019-10-01,262.61617599696086,234,mlp_corr_top1_era5_s0_rand1,f1,1
2019-11-01,270.33664077884094,234,mlp_corr_top1_era5_s0_rand1,f1,1
2019-12-01,208.39287790427989,234,mlp_corr_top1_era5_s0_rand1,f1,1
2020-01-01,237.58785196489674,234,mlp_corr_top1_era5_s0_rand1,f1,1
2020-02-01,173.71263490513246,234,mlp_corr_top1_era5_s0_rand1,f1,1
2020-03-01,248.6334172771196,234,mlp_corr_top1_era5_s0_rand1,f1,1
2020-04-01,232.33076501152658,234,mlp_corr_top1_era5_s0_rand1,f1,1
2020-05-01,189.39565471888025,234,mlp_corr_top1_era5_s0_rand1,f1,1
2020-06-01,201.62268260733396,234,mlp_corr_top1_era5_s0_rand1,f1,1
2020-07-01,268.5043154175152,234,mlp_corr_top1_era5_s0_rand1,f1,1
2020-08-01,251.91018812022014,234,mlp_corr_top1_era5_s0_rand1,f1,1
2020-09-01,453.2121541936489,234,mlp_corr_top1_era5_s0_rand1,f1,1
2020-10-01,308.0317274540211,234,mlp_corr_top1_era5_s0_rand1,f1,1
2020-11-01,249.69561926481757,234,mlp_corr_top1_era5_s0_rand1,f1,1
2019-07-01,181.8369571806914,234,mlp_corr_top1_era5_s1_rand1,f1,1
2019-08-01,242.4095029790872,234,mlp_corr_top1_era5_s1_rand1,f1,1
2019-09-01,168.91377310978436,234,mlp_corr_top1_era5_s1_rand1,f1,1
2019-10-01,254.21807784759662,234,mlp_corr_top1_era5_s1_rand1,f1,1
2019-11-01,259.02253347965956,234,mlp_corr_top1_era5_s1_rand1,f1,1
2019-12-01,204.19225305746713,234,mlp_corr_top1_era5_s1_rand1,f1,1
2020-01-01,237.82792620329917,234,mlp_corr_top1_era5_s1_rand1,f1,1
2020-02-01,170.09598300279825,234,mlp_corr_top1_era5_s1_rand1,f1,1
2020-03-01,259.72280235748417,234,mlp_corr_top1_era5_s1_rand1,f1,1
2020-04-01,240.11186169213332,234,mlp_corr_top1_era5_s1_rand1,f1,1
2020-05-01,174.59450923962416,234,mlp_corr_top1_era5_s1_rand1,f1,1
2020-06-01,214.38561860002233,234,mlp_corr_top1_era5_s1_rand1,f1,1
2020-07-01,264.9442777600774,234,mlp_corr_top1_era5_s1_rand1,f1,1
2020-08-01,255.9369124900379,234,mlp_corr_top1_era5_s1_rand1,f1,1
2020-09-01,435.17674142109354,234,mlp_corr_top1_era5_s1_rand1,f1,1
2020-10-01,319.6484567543451,234,mlp_corr_top1_era5_s1_rand1,f1,1
2020-11-01,247.62930770206148,234,mlp_corr_top1_era5_s1_rand1,f1,1
2019-07-01,182.3939359525899,234,mlp_corr_top1_era5_s2_rand1,f1,1
2019-08-01,232.00353056559558,234,mlp_corr_top1_era5_s2_rand1,f1,1
2019-09-01,169.98571138415332,234,mlp_corr_top1_era5_s2_rand1,f1,1
2019-10-01,251.36003267598772,234,mlp_corr_top1_era5_s2_rand1,f1,1
2019-11-01,284.3851903042729,234,mlp_corr_top1_era5_s2_rand1,f1,1
2019-12-01,199.0540671876192,234,mlp_corr_top1_era5_s2_rand1,f1,1
2020-01-01,240.1960032358777,234,mlp_corr_top1_era5_s2_rand1,f1,1
2020-02-01,180.66155621402208,234,mlp_corr_top1_era5_s2_rand1,f1,1
2020-03-01,258.0122833830436,234,mlp_corr_top1_era5_s2_rand1,f1,1
2020-04-01,244.58560230802613,234,mlp_corr_top1_era5_s2_rand1,f1,1
2020-05-01,183.30847612668055,234,mlp_corr_top1_era5_s2_rand1,f1,1
2020-06-01,197.98330480598528,234,mlp_corr_top1_era5_s2_rand1,f1,1
2020-07-01,258.73966276661156,234,mlp_corr_top1_era5_s2_rand1,f1,1
2020-08-01,252.37020097205618,234,mlp_corr_top1_era5_s2_rand1,f1,1
2020-09-01,439.6158333239907,234,mlp_corr_top1_era5_s2_rand1,f1,1
2020-10-01,309.00053427759013,234,mlp_corr_top1_era5_s2_rand1,f1,1
2020-11-01,241.31552269852264,234,mlp_corr_top1_era5_s2_rand1,f1,1
2019-07-01,202.05115823714416,234,ridge_corr_top1_rand1,f1,1
2019-08-01,288.5714366834479,234,ridge_corr_top1_rand1,f1,1
2019-09-01,182.13946551415685,234,ridge_corr_top1_rand1,f1,1
2019-10-01,254.06018021515663,234,ridge_corr_top1_rand1,f1,1
2019-11-01,264.16322556138243,234,ridge_corr_top1_rand1,f1,1
2019-12-01,254.93217316915164,234,ridge_corr_top1_rand1,f1,1
2020-01-01,242.69768394710334,234,ridge_corr_top1_rand1,f1,1
2020-02-01,182.0404526201276,234,ridge_corr_top1_rand1,f1,1
2020-03-01,247.20914422659683,234,ridge_corr_top1_rand1,f1,1
2020-04-01,247.51158645629343,234,ridge_corr_top1_rand1,f1,1
2020-05-01,223.0017287710794,234,ridge_corr_top1_rand1,f1,1
2020-06-01,211.69485305049957,234,ridge_corr_top1_rand1,f1,1
2020-07-01,293.380720258881,234,ridge_corr_top1_rand1,f1,1
2020-08-01,259.6114371544525,234,ridge_corr_top1_rand1,f1,1
2020-09-01,443.75252603445546,234,ridge_corr_top1_rand1,f1,1
2020-10-01,271.3848468379806,234,ridge_corr_top1_rand1,f1,1
2020-11-01,231.27135656782494,234,ridge_corr_top1_rand1,f1,1
2019-07-01,187.1447769897137,234,ridge_corr_top1_era5_rand2,f1,1
2019-08-01,241.18635676038247,234,ridge_corr_top1_era5_rand2,f1,1
2019-09-01,163.89303188042732,234,ridge_corr_top1_era5_rand2,f1,1
2019-10-01,242.24055030389897,234,ridge_corr_top1_era5_rand2,f1,1
2019-11-01,255.36073036094285,234,ridge_corr_top1_era5_rand2,f1,1
2019-12-01,202.91596652107233,234,ridge_corr_top1_era5_rand2,f1,1
2020-01-01,234.84321997300802,234,ridge_corr_top1_era5_rand2,f1,1
2020-02-01,163.7326563331965,234,ridge_corr_top1_era5_rand2,f1,1
2020-03-01,247.88254715723562,234,ridge_corr_top1_era5_rand2,f1,1
2020-04-01,218.8756692464197,234,ridge_corr_top1_era5_rand2,f1,1
2020-05-01,175.04431645255744,234,ridge_corr_top1_era5_rand2,f1,1
2020-06-01,197.77168430800177,234,ridge_corr_top1_era5_rand2,f1,1
2020-07-01,258.21178375427843,234,ridge_corr_top1_era5_rand2,f1,1
2020-08-01,239.26021538969897,234,ridge_corr_top1_era5_rand2,f1,1
2020-09-01,400.1800656201474,234,ridge_corr_top1_era5_rand2,f1,1
2020-10-01,279.4883549305549,234,ridge_corr_top1_era5_rand2,f1,1
2020-11-01,223.8589016164285,234,ridge_corr_top1_era5_rand2,f1,1
2019-07-01,177.0034386320826,234,gbm_corr_top1_era5_rand2,f1,1
2019-08-01,247.39060056642737,234,gbm_corr_top1_era5_rand2,f1,1
2019-09-01,160.24968274493114,234,gbm_corr_top1_era5_rand2,f1,1
2019-10-01,249.6680042644924,234,gbm_corr_top1_era5_rand2,f1,1
2019-11-01,249.1349238537421,234,gbm_corr_top1_era5_rand2,f1,1
2019-12-01,212.6022982435192,234,gbm_corr_top1_era5_rand2,f1,1
2020-01-01,232.78592582441925,234,gbm_corr_top1_era5_rand2,f1,1
2020-02-01,167.86758607249376,234,gbm_corr_top1_era5_rand2,f1,1
2020-03-01,244.2937706461338,234,gbm_corr_top1_era5_rand2,f1,1
2020-04-01,220.08680532078046,234,gbm_corr_top1_era5_rand2,f1,1
2020-05-01,173.84205583661526,234,gbm_corr_top1_era5_rand2,f1,1
2020-06-01,201.93548809823474,234,gbm_corr_top1_era5_rand2,f1,1
2020-07-01,257.79146120936116,234,gbm_corr_top1_era5_rand2,f1,1
2020-08-01,247.45015393949646,234,gbm_corr_top1_era5_rand2,f1,1
2020-09-01,426.7991817087312,234,gbm_corr_top1_era5_rand2,f1,1
2020-10-01,285.3844718710315,234,gbm_corr_top1_era5_rand2,f1,1
2020-11-01,230.21142802135395,234,gbm_corr_top1_era5_rand2,f1,1
2019-07-01,179.21021576275592,234,mlp_corr_top1_era5_s0_rand2,f1,1
2019-08-01,246.68175568683932,234,mlp_corr_top1_era5_s0_rand2,f1,1
2019-09-01,167.52184823146348,234,mlp_corr_top1_era5_s0_rand2,f1,1
2019-10-01,264.4668546070497,234,mlp_corr_top1_era5_s0_rand2,f1,1
2019-11-01,260.14417784232654,234,mlp_corr_top1_era5_s0_rand2,f1,1
2019-12-01,207.73110526961213,234,mlp_corr_top1_era5_s0_rand2,f1,1
2020-01-01,241.99113323248332,234,mlp_corr_top1_era5_s0_rand2,f1,1
2020-02-01,179.6785252705487,234,mlp_corr_top1_era5_s0_rand2,f1,1
2020-03-01,254.84940927330035,234,mlp_corr_top1_era5_s0_rand2,f1,1
2020-04-01,239.68683761725563,234,mlp_corr_top1_era5_s0_rand2,f1,1
2020-05-01,198.78890767316764,234,mlp_corr_top1_era5_s0_rand2,f1,1
2020-06-01,206.60817384435776,234,mlp_corr_top1_era5_s0_rand2,f1,1
2020-07-01,257.78347791235586,234,mlp_corr_top1_era5_s0_rand2,f1,1
2020-08-01,255.81113689598862,234,mlp_corr_top1_era5_s0_rand2,f1,1
2020-09-01,447.47627261333093,234,mlp_corr_top1_era5_s0_rand2,f1,1
2020-10-01,300.3311360936921,234,mlp_corr_top1_era5_s0_rand2,f1,1
2020-11-01,248.84720039918645,234,mlp_corr_top1_era5_s0_rand2,f1,1
2019-07-01,192.69438360420872,234,mlp_corr_top1_era5_s1_rand2,f1,1
2019-08-01,247.99504346149223,234,mlp_corr_top1_era5_s1_rand2,f1,1
2019-09-01,176.79164962036538,234,mlp_corr_top1_era5_s1_rand2,f1,1
2019-10-01,247.58444504981577,234,mlp_corr_top1_era5_s1_rand2,f1,1
2019-11-01,269.382917015125,234,mlp_corr_top1_era5_s1_rand2,f1,1
2019-12-01,201.4307834575964,234,mlp_corr_top1_era5_s1_rand2,f1,1
2020-01-01,242.0776569093106,234,mlp_corr_top1_era5_s1_rand2,f1,1
2020-02-01,168.18778092458268,234,mlp_corr_top1_era5_s1_rand2,f1,1
2020-03-01,248.66266099616553,234,mlp_corr_top1_era5_s1_rand2,f1,1
2020-04-01,233.42753613414126,234,mlp_corr_top1_era5_s1_rand2,f1,1
2020-05-01,187.2409643766961,234,mlp_corr_top1_era5_s1_rand2,f1,1
2020-06-01,212.49742907593202,234,mlp_corr_top1_era5_s1_rand2,f1,1
2020-07-01,267.66042790754994,234,mlp_corr_top1_era5_s1_rand2,f1,1
2020-08-01,258.4650620706248,234,mlp_corr_top1_era5_s1_rand2,f1,1
2020-09-01,448.5322237601473,234,mlp_corr_top1_era5_s1_rand2,f1,1
2020-10-01,316.1106337825075,234,mlp_corr_top1_era5_s1_rand2,f1,1
2020-11-01,257.37356944987886,234,mlp_corr_top1_era5_s1_rand2,f1,1
2019-07-01,185.96513011289943,234,mlp_corr_top1_era5_s2_rand2,f1,1
2019-08-01,233.73244795705924,234,mlp_corr_top1_era5_s2_rand2,f1,1
2019-09-01,169.02438432038852,234,mlp_corr_top1_era5_s2_rand2,f1,1
2019-10-01,254.12109019595724,234,mlp_corr_top1_era5_s2_rand2,f1,1
2019-11-01,278.0897899154912,234,mlp_corr_top1_era5_s2_rand2,f1,1
2019-12-01,197.68171353250563,234,mlp_corr_top1_era5_s2_rand2,f1,1
2020-01-01,246.97168224864637,234,mlp_corr_top1_era5_s2_rand2,f1,1
2020-02-01,177.09053151020635,234,mlp_corr_top1_era5_s2_rand2,f1,1
2020-03-01,259.096002396688,234,mlp_corr_top1_era5_s2_rand2,f1,1
2020-04-01,248.19147691351682,234,mlp_corr_top1_era5_s2_rand2,f1,1
2020-05-01,191.95776617473356,234,mlp_corr_top1_era5_s2_rand2,f1,1
2020-06-01,198.35653141127963,234,mlp_corr_top1_era5_s2_rand2,f1,1
2020-07-01,255.99911906523147,234,mlp_corr_top1_era5_s2_rand2,f1,1
2020-08-01,255.8050040134722,234,mlp_corr_top1_era5_s2_rand2,f1,1
2020-09-01,442.9379868330801,234,mlp_corr_top1_era5_s2_rand2,f1,1
2020-10-01,306.5703080807971,234,mlp_corr_top1_era5_s2_rand2,f1,1
2020-11-01,248.84747638836137,234,mlp_corr_top1_era5_s2_rand2,f1,1
2019-07-01,201.61636286216563,234,ridge_corr_top1_rand2,f1,1
2019-08-01,288.79639506506857,234,ridge_corr_top1_rand2,f1,1
2019-09-01,182.14613360967232,234,ridge_corr_top1_rand2,f1,1
2019-10-01,253.9647459038685,234,ridge_corr_top1_rand2,f1,1
2019-11-01,264.07137376999464,234,ridge_corr_top1_rand2,f1,1
2019-12-01,255.07854852616305,234,ridge_corr_top1_rand2,f1,1
2020-01-01,242.60619639053877,234,ridge_corr_top1_rand2,f1,1
2020-02-01,182.13745526936597,234,ridge_corr_top1_rand2,f1,1
2020-03-01,247.32641105070135,234,ridge_corr_top1_rand2,f1,1
2020-04-01,247.64726381812306,234,ridge_corr_top1_rand2,f1,1
2020-05-01,223.1773127713885,234,ridge_corr_top1_rand2,f1,1
2020-06-01,211.723223761393,234,ridge_corr_top1_rand2,f1,1
2020-07-01,293.6689359710972,234,ridge_corr_top1_rand2,f1,1
2020-08-01,259.91922478716066,234,ridge_corr_top1_rand2,f1,1
2020-09-01,443.9954610950062,234,ridge_corr_top1_rand2,f1,1
2020-10-01,271.8715409283782,234,ridge_corr_top1_rand2,f1,1
2020-11-01,231.2271712763249,234,ridge_corr_top1_rand2,f1,1
2019-07-01,187.08099499699443,234,ridge_corr_top1_era5_rand3,f1,1
2019-08-01,241.1500659086587,234,ridge_corr_top1_era5_rand3,f1,1
2019-09-01,163.8771596513745,234,ridge_corr_top1_era5_rand3,f1,1
2019-10-01,242.184151982111,234,ridge_corr_top1_era5_rand3,f1,1
2019-11-01,255.43186738112755,234,ridge_corr_top1_era5_rand3,f1,1
2019-12-01,203.2106114731544,234,ridge_corr_top1_era5_rand3,f1,1
2020-01-01,234.76717608735706,234,ridge_corr_top1_era5_rand3,f1,1
2020-02-01,163.92562938645497,234,ridge_corr_top1_era5_rand3,f1,1
2020-03-01,248.17031196852497,234,ridge_corr_top1_era5_rand3,f1,1
2020-04-01,219.00559913380013,234,ridge_corr_top1_era5_rand3,f1,1
2020-05-01,175.11250284315014,234,ridge_corr_top1_era5_rand3,f1,1
2020-06-01,197.75744125177536,234,ridge_corr_top1_era5_rand3,f1,1
2020-07-01,258.3701986292961,234,ridge_corr_top1_era5_rand3,f1,1
2020-08-01,239.31692265013635,234,ridge_corr_top1_era5_rand3,f1,1
2020-09-01,400.56690636259685,234,ridge_corr_top1_era5_rand3,f1,1
2020-10-01,279.4019919336885,234,ridge_corr_top1_era5_rand3,f1,1
2020-11-01,224.13531307062874,234,ridge_corr_top1_era5_rand3,f1,1
2019-07-01,176.5810055021091,234,gbm_corr_top1_era5_rand3,f1,1
2019-08-01,247.84511607310887,234,gbm_corr_top1_era5_rand3,f1,1
2019-09-01,160.76789807850025,234,gbm_corr_top1_era5_rand3,f1,1
2019-10-01,250.4137131216616,234,gbm_corr_top1_era5_rand3,f1,1
2019-11-01,249.6101184010476,234,gbm_corr_top1_era5_rand3,f1,1
2019-12-01,212.06614406324965,234,gbm_corr_top1_era5_rand3,f1,1
2020-01-01,232.913106242497,234,gbm_corr_top1_era5_rand3,f1,1
2020-02-01,168.25653433942887,234,gbm_corr_top1_era5_rand3,f1,1
2020-03-01,244.39128957719814,234,gbm_corr_top1_era5_rand3,f1,1
2020-04-01,221.0380729764026,234,gbm_corr_top1_era5_rand3,f1,1
2020-05-01,173.64608610007036,234,gbm_corr_top1_era5_rand3,f1,1
2020-06-01,201.85088470866273,234,gbm_corr_top1_era5_rand3,f1,1
2020-07-01,256.95211172255034,234,gbm_corr_top1_era5_rand3,f1,1
2020-08-01,246.97930201401886,234,gbm_corr_top1_era5_rand3,f1,1
2020-09-01,429.51015515342726,234,gbm_corr_top1_era5_rand3,f1,1
2020-10-01,283.62618632023805,234,gbm_corr_top1_era5_rand3,f1,1
2020-11-01,229.88523957361303,234,gbm_corr_top1_era5_rand3,f1,1
2019-07-01,181.07843436633777,234,mlp_corr_top1_era5_s0_rand3,f1,1
2019-08-01,240.02059020009244,234,mlp_corr_top1_era5_s0_rand3,f1,1
2019-09-01,167.63797513714033,234,mlp_corr_top1_era5_s0_rand3,f1,1
2019-10-01,268.14309104475853,234,mlp_corr_top1_era5_s0_rand3,f1,1
2019-11-01,267.22042194668234,234,mlp_corr_top1_era5_s0_rand3,f1,1
2019-12-01,207.39701199835199,234,mlp_corr_top1_era5_s0_rand3,f1,1
2020-01-01,245.8214197275811,234,mlp_corr_top1_era5_s0_rand3,f1,1
2020-02-01,178.9927466686634,234,mlp_corr_top1_era5_s0_rand3,f1,1
