name,dm_stat,p,a_better,bh_threshold,significant,model,vs,horizon
C_Thar_Desert_Sabarmati_River_Gulf_of_Cambay_Luni_Delta,-1.8197648283814702,0.07386906773137737,True,0.04405286343612335,False,lstmres_corr_top1_ens,li_lstm_full,1
C_South_Gulf_of_Aden_Coast,1.7753004233689857,0.08100613893274874,False,0.04449339207048458,False,lstmres_corr_top1_ens,li_lstm_full,1
R_Volta_River,-1.7673358628882385,0.08234334059903772,True,0.044933920704845816,False,lstmres_corr_top1_ens,li_lstm_full,1
E_Altai_Mountains,-1.7386427838915475,0.08731373812858138,True,0.04537444933920705,False,lstmres_corr_top1_ens,li_lstm_full,1
C_Taiwan,-1.7385898893579663,0.08732312525760141,True,0.04581497797356829,False,lstmres_corr_top1_ens,li_lstm_full,1
C_East_Barents_Sea_Coast,-1.7292255446400844,0.08899821336394194,True,0.046255506607929514,False,lstmres_corr_top1_ens,li_lstm_full,1
R_Yangtze_River,-1.7161251170805774,0.09138607526247186,True,0.046696035242290754,False,lstmres_corr_top1_ens,li_lstm_full,1
E_Qinghai_Lake,-1.6833259379080308,0.09759678095470582,True,0.047136563876651986,False,lstmres_corr_top1_ens,li_lstm_full,1
C_Somerset_Island,1.683258549427126,0.09760988896505265,False,0.04757709251101322,False,lstmres_corr_top1_ens,li_lstm_full,1
C_Kamchatka_Peninsula,1.6743970586182115,0.09934618404043585,False,0.04801762114537445,False,lstmres_corr_top1_ens,li_lstm_full,1
C_Hokkaido,1.6622691127240048,0.10176337895913355,False,0.048458149779735685,False,lstmres_corr_top1_ens,li_lstm_full,1
C_Buor_Khaya_Gulf_Coast,1.6343184371802557,0.10751723600822356,False,0.048898678414096924,False,lstmres_corr_top1_ens,li_lstm_full,1
C_Southhampton_Coats_Islands,1.6293876143982173,0.10855919985245549,False,0.04933920704845815,False,lstmres_corr_top1_ens,li_lstm_full,1
C_East_Red_Sea_North_Gulf_of_Aden_Coast,1.6194241828560025,0.11068963903719846,False,0.04977973568281938,False,lstmres_corr_top1_ens,li_lstm_full,1
E_Jordan_Northwest_Saudi_Arabia,1.5981654639714316,0.11534850706781002,False,0.05022026431718062,False,lstmres_corr_top1_ens,li_lstm_full,1
C_California_and_Baja_California,-1.582844622693187,0.118803156926247,True,0.050660792951541855,False,lstmres_corr_top1_ens,li_lstm_full,1
C_Hub_Porali_Basin,-1.5732434794403047,0.12101016351286331,True,0.05110132158590308,False,lstmres_corr_top1_ens,li_lstm_full,1
C_East_Mediterranean_Coast,-1.554461013179188,0.1254227291281598,True,0.05154185022026432,False,lstmres_corr_top1_ens,li_lstm_full,1
C_West_Red_Sea_Coast,1.5491110938499701,0.12670285052464753,False,0.05198237885462556,False,lstmres_corr_top1_ens,li_lstm_full,1
C_West_Caspian_Sea_Coast,1.5127199969349587,0.13568929642502203,False,0.052422907488986786,False,lstmres_corr_top1_ens,li_lstm_full,1
E_La_Puna_Altiplano,-1.5063295524527858,0.13731826763914648,True,0.05286343612334802,False,lstmres_corr_top1_ens,li_lstm_full,1
R_Columbia_River,1.487442846638962,0.14222313045670934,False,0.05330396475770926,False,lstmres_corr_top1_ens,li_lstm_full,1
C_West_Africa_Coast,-1.4792075723853562,0.14440456981202923,True,0.053744493392070485,False,lstmres_corr_top1_ens,li_lstm_full,1
E_North_Plateau_of_Tibet,1.472784257701607,0.1461242274666496,False,0.05418502202643172,False,lstmres_corr_top1_ens,li_lstm_full,1
E_Libyian_Desert,1.4720391391696388,0.14632474762172354,False,0.05462555066079296,False,lstmres_corr_top1_ens,li_lstm_full,1
R_Murray_Darling_River,-1.4332436524559495,0.15706631991152445,True,0.05506607929515418,False,lstmres_corr_top1_ens,li_lstm_full,1
E_Sahara,1.408854045850465,0.1641269346358248,False,0.05550660792951542,False,lstmres_corr_top1_ens,li_lstm_full,1
R_Nile_River,-1.389551695786628,0.16988670525602997,True,0.055947136563876655,False,lstmres_corr_top1_ens,li_lstm_full,1
C_US_East_Gulf_of_Mexico_North_Atlantic_Coast,-1.3695530849545159,0.17601685309491763,True,0.056387665198237895,False,lstmres_corr_top1_ens,li_lstm_full,1
C_New_Brunswick_and_Nova_Scotia_Coast,1.3627838331806297,0.17812970821869012,False,0.05682819383259912,False,lstmres_corr_top1_ens,li_lstm_full,1
C_West_Mississippi_Delta,-1.3613953937217016,0.17856545838266075,True,0.05726872246696035,False,lstmres_corr_top1_ens,li_lstm_full,1
C_Philippines,-1.3533652927975643,0.18110160724769878,True,0.05770925110132159,False,lstmres_corr_top1_ens,li_lstm_full,1
C_South_Gulf_of_Oman_West_Arabian_Sea_Coast,1.3409454522437971,0.1850780454031316,False,0.05814977973568282,False,lstmres_corr_top1_ens,li_lstm_full,1
E_Farahrud_Helmand_Hamun_i_Mashkel,-1.3231941752777474,0.19087596101066237,True,0.05859030837004406,False,lstmres_corr_top1_ens,li_lstm_full,1
E_Saharan_and_Algerian_Atlas,-1.2890211673915797,0.20242187212294407,True,0.05903083700440529,False,lstmres_corr_top1_ens,li_lstm_full,1
C_Crimea_West_Azov_Sea_Coast,1.2780816898095262,0.20622613311627813,False,0.05947136563876652,False,lstmres_corr_top1_ens,li_lstm_full,1
E_Badain_Jaran_Desert,1.2566243122166958,0.21384225868091672,False,0.05991189427312776,False,lstmres_corr_top1_ens,li_lstm_full,1
C_Sicily,1.2337801341761905,0.22217721143772995,False,0.06035242290748899,False,lstmres_corr_top1_ens,li_lstm_full,1
C_Southwest_Mediterranean_Coast,1.2308549419647588,0.22326150574134052,False,0.060792951541850215,False,lstmres_corr_top1_ens,li_lstm_full,1
C_West_Italy_Coast,1.227972056585028,0.22433391191488686,False,0.061233480176211455,False,lstmres_corr_top1_ens,li_lstm_full,1
C_North_Australia_Coast,-1.206849683582111,0.23230657842190697,True,0.061674008810572695,False,lstmres_corr_top1_ens,li_lstm_full,1
C_Hispaniola,1.2016519322212724,0.23429972588364156,False,0.06211453744493393,False,lstmres_corr_top1_ens,li_lstm_full,1
C_South_East_Russia_Coast,1.161913608937024,0.2499493935797519,False,0.06255506607929516,False,lstmres_corr_top1_ens,li_lstm_full,1
R_Indus_River,-1.1439786064324575,0.2572526834822228,True,0.06299559471365639,False,lstmres_corr_top1_ens,li_lstm_full,1
R_Amazon_River,-1.0970945294359833,0.2770576568443691,True,0.06343612334801763,False,lstmres_corr_top1_ens,li_lstm_full,1
C_Central_American_Pacific_Coast,-1.0866854151069012,0.28159563972167917,True,0.06387665198237885,False,lstmres_corr_top1_ens,li_lstm_full,1
R_Yukon_River,-1.065406744875859,0.29103259043962726,True,0.06431718061674009,False,lstmres_corr_top1_ens,li_lstm_full,1
C_Uda_Basin,-1.0524085499770786,0.29690337400612865,True,0.06475770925110133,False,lstmres_corr_top1_ens,li_lstm_full,1
C_Madagascar,1.008132050065931,0.3175078258039278,False,0.06519823788546256,False,lstmres_corr_top1_ens,li_lstm_full,1
R_Niger_River,1.0054910394282885,0.3187665337089119,False,0.0656387665198238,False,lstmres_corr_top1_ens,li_lstm_full,1
R_Don_River,0.9956197356835147,0.32350083688919457,False,0.06607929515418502,False,lstmres_corr_top1_ens,li_lstm_full,1
C_North_East_Siberian_Sea_Coast,-0.9872355371190471,0.3275586480520746,True,0.06651982378854625,False,lstmres_corr_top1_ens,li_lstm_full,1
C_Southwest_Hudson_Bay_Coast,0.9805339738349207,0.33082635497994095,False,0.06696035242290749,False,lstmres_corr_top1_ens,li_lstm_full,1
C_US_North_Atlantic_Coast,0.9661162908937015,0.3379295445447987,False,0.06740088105726873,False,lstmres_corr_top1_ens,li_lstm_full,1
C_West_Black_Sea_Coast,0.9651039268712279,0.3384320563408355,False,0.06784140969162997,False,lstmres_corr_top1_ens,li_lstm_full,1
R_Yellow_River_Huang_He,-0.9572271227815424,0.3423586989134184,True,0.06828193832599119,False,lstmres_corr_top1_ens,li_lstm_full,1
R_Rio_Grande_Rio_Bravo,-0.9552656229240075,0.3433411491461694,True,0.06872246696035243,False,lstmres_corr_top1_ens,li_lstm_full,1
C_East_Central_Africa_Coast,-0.9305564504670562,0.3558751024629488,True,0.06916299559471366,False,lstmres_corr_top1_ens,li_lstm_full,1
C_Angola_Coast,-0.9140441482628096,0.36441403956013535,True,0.06960352422907488,False,lstmres_corr_top1_ens,li_lstm_full,1
E_Australia_Northwest_Plateau,-0.877433243231049,0.3838103713544982,True,0.07004405286343612,False,lstmres_corr_top1_ens,li_lstm_full,1
C_Peru_Pacific_Coast,-0.8716158981347719,0.3869510415330722,True,0.07048458149779736,False,lstmres_corr_top1_ens,li_lstm_full,1
C_Beaufort_Sea_Coast,0.8484235414803706,0.39963124344310297,False,0.07092511013215859,False,lstmres_corr_top1_ens,li_lstm_full,1
R_Shebelli_Juba_Rivers,0.8360946523389955,0.40647512034630756,False,0.07136563876651983,False,lstmres_corr_top1_ens,li_lstm_full,1
C_Patagonia,-0.8324842420707409,0.40849279584850945,True,0.07180616740088107,False,lstmres_corr_top1_ens,li_lstm_full,1
C_North_Gulf_of_Oman_Coast,0.8139372809511121,0.4189538179235046,False,0.0722466960352423,False,lstmres_corr_top1_ens,li_lstm_full,1
C_Chukchi_Peninsula,0.7972648863734977,0.4284941411799521,False,0.07268722466960352,False,lstmres_corr_top1_ens,li_lstm_full,1
C_Po_River_and_East_Italy_Coast,-0.7967494544539615,0.4287911345196109,True,0.07312775330396476,False,lstmres_corr_top1_ens,li_lstm_full,1
C_South_Black_Sea_Coast,-0.7820648294419648,0.4373039115955762,True,0.073568281938326,False,lstmres_corr_top1_ens,li_lstm_full,1
C_North_St_Lawrence_Seaway_Coast,-0.77763606457759,0.43989075302197167,True,0.07400881057268723,False,lstmres_corr_top1_ens,li_lstm_full,1
R_Congo_River,-0.7703894326480576,0.444142877762625,True,0.07444933920704846,False,lstmres_corr_top1_ens,li_lstm_full,1
E_Central_Mongolia,0.7607602984354994,0.4498300574377228,False,0.0748898678414097,False,lstmres_corr_top1_ens,li_lstm_full,1
C_Labrador_Sea_Coast,-0.7575602424851224,0.4517294144937823,True,0.07533039647577093,False,lstmres_corr_top1_ens,li_lstm_full,1
R_Danube_River,0.7511325246186284,0.4555585352897346,False,0.07577092511013217,False,lstmres_corr_top1_ens,li_lstm_full,1
C_Greater_Dniester_Basin,-0.7396791158951582,0.4624277858995614,True,0.0762114537444934,False,lstmres_corr_top1_ens,li_lstm_full,1
C_Gydan_Bay_Coast,0.6812251216861224,0.4983942347356494,False,0.07665198237885462,False,lstmres_corr_top1_ens,li_lstm_full,1
C_Columbia_Ecuador_Pacific_Coast,0.6750899684181123,0.5022557753458653,False,0.07709251101321586,False,lstmres_corr_top1_ens,li_lstm_full,1
C_Northwest_Mediterranean_Coast,0.6683455698718672,0.5065194421419392,False,0.0775330396475771,False,lstmres_corr_top1_ens,li_lstm_full,1
