subset,model,vs,horizon,n_rows,n_months,skill,ci_lo,ci_hi,dm_stat,dm_p
coverage_ge_0.5,li_lstm_full,ridge_own_perbasin,4,12540,60,0.20681397670027246,0.1508107555823586,0.27293347864214046,-5.175762402799054,2.8634169104849786e-06
coverage_ge_0.5,li_lstm_full,ridge_own_perbasin,5,12540,60,0.25118404253779913,0.2064333681326334,0.31181787482218876,-6.611129791474609,1.2273877700228813e-08
coverage_ge_0.5,li_lstm_full,ridge_own_perbasin,6,12540,60,0.29738832181810104,0.2559742970619654,0.35203272140111475,-8.573959273324302,5.896693118701643e-12
coverage_ge_0.5,li_lstm_full,damped_persistence_rho,1,12540,60,-0.12248185138441303,-0.28437672970258954,0.015319477087342059,1.9801800355340566,0.052352984851657965
coverage_ge_0.5,li_lstm_full,damped_persistence_rho,2,12540,60,0.1458598178090782,0.058109900936137854,0.2294082936785219,-3.3957114784691194,0.0012300120756526026
coverage_ge_0.5,li_lstm_full,damped_persistence_rho,3,12540,60,0.23880647247973197,0.1785863228211263,0.30381899961484654,-6.131768586438217,7.807622087448361e-08
coverage_ge_0.5,li_lstm_full,damped_persistence_rho,4,12540,60,0.2964894314698826,0.24505484647263442,0.354128137550675,-7.544311153574145,3.2349088968233687e-10
coverage_ge_0.5,li_lstm_full,damped_persistence_rho,5,12540,60,0.32520671159038006,0.2805510984569404,0.3824830015421857,-8.243919542854451,2.1190097186736367e-11
coverage_ge_0.5,li_lstm_full,damped_persistence_rho,6,12540,60,0.3495053893864285,0.30673127644947945,0.4025020588763258,-9.112853188207222,7.412387030618537e-13
coverage_ge_0.5,li_lstm_nonseas,kalman_corr_top1,1,12540,60,-0.37033680241831446,-0.5132994954914682,-0.25498194410922315,7.3272458336795045,7.548235440877634e-10
coverage_ge_0.5,li_lstm_nonseas,kalman_corr_top1,2,12540,60,-0.049568667867296856,-0.12212857309752917,0.01706574665823631,1.624631373231836,0.10957202062305188
coverage_ge_0.5,li_lstm_nonseas,kalman_corr_top1,3,12540,60,0.05083707533490789,0.007603854128783621,0.09707925942541211,-2.1219168263536097,0.03805397193460977
coverage_ge_0.5,li_lstm_nonseas,kalman_corr_top1,4,12540,60,0.10810081735964372,0.07682737501979615,0.14786185243795008,-4.824019878614563,1.0296650831276151e-05
coverage_ge_0.5,li_lstm_nonseas,kalman_corr_top1,5,12540,60,0.15862583759886384,0.13049713601122032,0.1976481552451679,-7.035636466951582,2.354520127408885e-09
coverage_ge_0.5,li_lstm_nonseas,kalman_corr_top1,6,12540,60,0.21180867189945185,0.1795786808166889,0.25092435013217246,-7.9285758499552,7.226848054573674e-11
coverage_ge_0.5,li_lstm_nonseas,kalman_ar1,1,12540,60,-0.3718856460731894,-0.5153172537076128,-0.25375137588069596,7.309487210666483,8.089997607346252e-10
coverage_ge_0.5,li_lstm_nonseas,kalman_ar1,2,12540,60,-0.06751346502803868,-0.14486333231476786,0.003043912284593568,2.1090708707528787,0.03919236021719427
coverage_ge_0.5,li_lstm_nonseas,kalman_ar1,3,12540,60,0.0507862810420423,0.008874835353179057,0.09641858206681753,-2.1473900101711876,0.03588160978813195
coverage_ge_0.5,li_lstm_nonseas,kalman_ar1,4,12540,60,0.12732347196543137,0.09922880171227508,0.16466941717594163,-5.980860203709458,1.3913515092568985e-07
coverage_ge_0.5,li_lstm_nonseas,kalman_ar1,5,12540,60,0.17963434532284184,0.15207607584801894,0.21665242730769976,-8.076154858813862,4.068093319037767e-11
coverage_ge_0.5,li_lstm_nonseas,kalman_ar1,6,12540,60,0.22165547700355825,0.18975022663259683,0.2600834245199041,-8.31510883172584,1.607306469383191e-11
coverage_ge_0.5,li_lstm_nonseas,ridge_own_perbasin,1,12540,60,-0.3314357220095159,-0.4538891533809767,-0.22938360807687727,7.324752035873033,7.622067380200143e-10
coverage_ge_0.5,li_lstm_nonseas,ridge_own_perbasin,2,12540,60,-0.02974183680830067,-0.09081305594836325,0.02822285778480757,1.1291766143006798,0.26339358828961784
coverage_ge_0.5,li_lstm_nonseas,ridge_own_perbasin,3,12540,60,0.07220254501291912,0.03582430013840784,0.11076342571379506,-3.6848790317439994,0.0004990329724907694
coverage_ge_0.5,li_lstm_nonseas,ridge_own_perbasin,4,12540,60,0.1419798681108393,0.1166814221248232,0.17841080677436047,-7.198589565808929,1.2470947600138662e-09
coverage_ge_0.5,li_lstm_nonseas,ridge_own_perbasin,5,12540,60,0.20184209958021315,0.17559165914434624,0.23785088608375163,-9.169864465893724,5.959743567295846e-13
coverage_ge_0.5,li_lstm_nonseas,ridge_own_perbasin,6,12540,60,0.2564987950986346,0.2237936465829912,0.2968974605435286,-9.17262504880567,5.897167808450447e-13
coverage_ge_0.5,li_lstm_nonseas,damped_persistence_rho,1,12540,60,-0.30445647068655,-0.44466803903001,-0.18756559626158892,6.118984322490792,8.200110750949025e-08
coverage_ge_0.5,li_lstm_nonseas,damped_persistence_rho,2,12540,60,0.026740488996092604,-0.03590575788039475,0.08389963538842564,-0.9820919088635569,0.33006477689681285
coverage_ge_0.5,li_lstm_nonseas,damped_persistence_rho,3,12540,60,0.15174729253886798,0.11711506124079196,0.18938184491128623,-7.383196070420957,6.067326438804423e-10
coverage_ge_0.5,li_lstm_nonseas,damped_persistence_rho,4,12540,60,0.23898529088486897,0.21358700921078058,0.2723230625938041,-10.98616584327374,6.744408610990839e-16
coverage_ge_0.5,li_lstm_nonseas,damped_persistence_rho,5,12540,60,0.2807423654275246,0.25342157602048915,0.31819778757342704,-10.86390812582833,1.0528411428636479e-15
coverage_ge_0.5,li_lstm_nonseas,damped_persistence_rho,6,12540,60,0.3116488925653401,0.27862571545651094,0.3508469859520898,-10.218196935154202,1.1384063365237233e-14
